,doc,obs,pred
1056,520056newsML.txt,LydiaZajc,LydiaZajc
1057,524134newsML.txt,LydiaZajc,AaronPressman
1058,524138newsML.txt,LydiaZajc,JoWinterbottom
1059,543300newsML.txt,LydiaZajc,AaronPressman
1060,543308newsML.txt,LydiaZajc,DarrenSchuettler
1061,546231newsML.txt,LydiaZajc,AlexanderSmith
1062,549842newsML.txt,LydiaZajc,EdnaFernandes
1063,553290newsML.txt,LydiaZajc,LydiaZajc
1064,555375newsML.txt,LydiaZajc,FumikoFujisaki
1065,555388newsML.txt,LydiaZajc,LydiaZajc
1066,29644newsML.txt,LynneO'Donnell,AaronPressman
1067,30150newsML.txt,LynneO'Donnell,MureDickie
1068,30159newsML.txt,LynneO'Donnell,AaronPressman
1069,308675newsML.txt,LynneO'Donnell,AlanCrosby
1070,326546newsML.txt,LynneO'Donnell,EricAuchard
1071,329320newsML.txt,LynneO'Donnell,EricAuchard
1072,329704newsML.txt,LynneO'Donnell,EricAuchard
1073,334764newsML.txt,LynneO'Donnell,LynneO'Donnell
1074,336018newsML.txt,LynneO'Donnell,LynneO'Donnell
1075,342460newsML.txt,LynneO'Donnell,LynneO'Donnell
1076,34681newsML.txt,LynneO'Donnell,AlexanderSmith
1077,34786newsML.txt,LynneO'Donnell,AlanCrosby
1078,351174newsML.txt,LynneO'Donnell,LynneO'Donnell
1079,358776newsML.txt,LynneO'Donnell,GrahamEarnshaw
1080,358806newsML.txt,LynneO'Donnell,LynneO'Donnell
1081,368201newsML.txt,LynneO'Donnell,BenjaminKangLim
1082,374038newsML.txt,LynneO'Donnell,BernardHickey
1083,383194newsML.txt,LynneO'Donnell,BenjaminKangLim
1084,392189newsML.txt,LynneO'Donnell,GrahamEarnshaw
1085,392383newsML.txt,LynneO'Donnell,GrahamEarnshaw
1086,394081newsML.txt,LynneO'Donnell,FumikoFujisaki
1087,394110newsML.txt,LynneO'Donnell,DarrenSchuettler
1088,396710newsML.txt,LynneO'Donnell,AaronPressman
1089,397899newsML.txt,LynneO'Donnell,LynneO'Donnell
1090,399130newsML.txt,LynneO'Donnell,GrahamEarnshaw
1091,399373newsML.txt,LynneO'Donnell,BenjaminKangLim
1092,399889newsML.txt,LynneO'Donnell,GrahamEarnshaw
1093,402635newsML.txt,LynneO'Donnell,GrahamEarnshaw
1094,409029newsML.txt,LynneO'Donnell,GrahamEarnshaw
1095,413503newsML.txt,LynneO'Donnell,GrahamEarnshaw
1096,422342newsML.txt,LynneO'Donnell,DarrenSchuettler
1097,42284newsML.txt,LynneO'Donnell,LynneO'Donnell
1098,426695newsML.txt,LynneO'Donnell,JaneMacartney
1099,426864newsML.txt,LynneO'Donnell,GrahamEarnshaw
1100,431701newsML.txt,LynneO'Donnell,AlanCrosby
1101,431745newsML.txt,LynneO'Donnell,GrahamEarnshaw
1102,434690newsML.txt,LynneO'Donnell,EdnaFernandes
1103,437962newsML.txt,LynneO'Donnell,JaneMacartney
1104,441368newsML.txt,LynneO'Donnell,GrahamEarnshaw
1105,444232newsML.txt,LynneO'Donnell,EricAuchard
1106,448512newsML.txt,LynneO'Donnell,EdnaFernandes
1107,451502newsML.txt,LynneO'Donnell,GrahamEarnshaw
1108,4587newsML.txt,LynneO'Donnell,LynneO'Donnell
1109,461113newsML.txt,LynneO'Donnell,AlanCrosby
1110,46320newsML.txt,LynneO'Donnell,BenjaminKangLim
1111,467877newsML.txt,LynneO'Donnell,GrahamEarnshaw
1112,4680newsML.txt,LynneO'Donnell,AlanCrosby
1113,470975newsML.txt,LynneO'Donnell,AlanCrosby
1114,474810newsML.txt,LynneO'Donnell,EdnaFernandes
1115,480355newsML.txt,LynneO'Donnell,GrahamEarnshaw
1116,334440newsML.txt,LynnleyBrowning,ToddNissen
1117,337350newsML.txt,LynnleyBrowning,LynnleyBrowning
1118,340421newsML.txt,LynnleyBrowning,KouroshKarimkhany
1119,347842newsML.txt,LynnleyBrowning,FumikoFujisaki
1120,353699newsML.txt,LynnleyBrowning,DavidLawder
1121,360041newsML.txt,LynnleyBrowning,AaronPressman
1122,37045newsML.txt,LynnleyBrowning,LynnleyBrowning
1123,37073newsML.txt,LynnleyBrowning,LynnleyBrowning
1124,390774newsML.txt,LynnleyBrowning,EdnaFernandes
1125,397543newsML.txt,LynnleyBrowning,LynnleyBrowning
1126,404096newsML.txt,LynnleyBrowning,AaronPressman
1127,407094newsML.txt,LynnleyBrowning,GrahamEarnshaw
1128,420768newsML.txt,LynnleyBrowning,JaneMacartney
1129,432812newsML.txt,LynnleyBrowning,LynnleyBrowning
1130,43494newsML.txt,LynnleyBrowning,KouroshKarimkhany
1131,442294newsML.txt,LynnleyBrowning,AaronPressman
1132,452595newsML.txt,LynnleyBrowning,AaronPressman
1133,465761newsML.txt,LynnleyBrowning,HeatherScoffield
1134,465820newsML.txt,LynnleyBrowning,LynnleyBrowning
1135,481244newsML.txt,LynnleyBrowning,LynnleyBrowning
1136,48188newsML.txt,LynnleyBrowning,LynnleyBrowning
1137,490772newsML.txt,LynnleyBrowning,JanLopatka
1138,499374newsML.txt,LynnleyBrowning,AlanCrosby
1139,511387newsML.txt,LynnleyBrowning,JaneMacartney
1140,516888newsML.txt,LynnleyBrowning,JanLopatka
1141,52569newsML.txt,LynnleyBrowning,JaneMacartney
1142,55464newsML.txt,LynnleyBrowning,LynnleyBrowning
1143,55512newsML.txt,LynnleyBrowning,SarahDavison
1144,56273newsML.txt,LynnleyBrowning,LynnleyBrowning
1145,565907newsML.txt,LynnleyBrowning,NickLouth
1146,597530newsML.txt,LynnleyBrowning,EdnaFernandes
1147,601534newsML.txt,LynnleyBrowning,LynnleyBrowning
1148,613563newsML.txt,LynnleyBrowning,AlanCrosby
1149,619783newsML.txt,LynnleyBrowning,LynnleyBrowning
1150,636379newsML.txt,LynnleyBrowning,DarrenSchuettler
1151,636476newsML.txt,LynnleyBrowning,JanLopatka
1152,63900newsML.txt,LynnleyBrowning,KirstinRidley
1153,639556newsML.txt,LynnleyBrowning,AlanCrosby
1154,639638newsML.txt,LynnleyBrowning,DavidLawder
1155,642734newsML.txt,LynnleyBrowning,EdnaFernandes
1156,663160newsML.txt,LynnleyBrowning,DarrenSchuettler
1157,66810newsML.txt,LynnleyBrowning,FumikoFujisaki
1158,669237newsML.txt,LynnleyBrowning,DavidLawder
1159,671745newsML.txt,LynnleyBrowning,DavidLawder
1160,672497newsML.txt,LynnleyBrowning,JaneMacartney
1161,672575newsML.txt,LynnleyBrowning,AaronPressman
1162,675753newsML.txt,LynnleyBrowning,JanLopatka
1163,679778newsML.txt,LynnleyBrowning,LynnleyBrowning
1164,685679newsML.txt,LynnleyBrowning,JaneMacartney
1165,692007newsML.txt,LynnleyBrowning,EdnaFernandes
1166,234470newsML.txt,MarcelMichelson,MarcelMichelson
1167,234475newsML.txt,MarcelMichelson,GrahamEarnshaw
1168,234581newsML.txt,MarcelMichelson,AaronPressman
1169,235208newsML.txt,MarcelMichelson,PierreTran
1170,235357newsML.txt,MarcelMichelson,KevinDrawbaugh
1171,235436newsML.txt,MarcelMichelson,AaronPressman
1172,237515newsML.txt,MarcelMichelson,JimGilchrist
1173,238398newsML.txt,MarcelMichelson,DavidLawder
1174,240216newsML.txt,MarcelMichelson,MarcelMichelson
1175,240436newsML.txt,MarcelMichelson,MarcelMichelson
1176,240939newsML.txt,MarcelMichelson,AaronPressman
1177,240941newsML.txt,MarcelMichelson,AaronPressman
1178,249680newsML.txt,MarcelMichelson,LydiaZajc
1179,253288newsML.txt,MarcelMichelson,LydiaZajc
1180,259817newsML.txt,MarcelMichelson,DavidLawder
1181,262590newsML.txt,MarcelMichelson,JimGilchrist
1182,265353newsML.txt,MarcelMichelson,AlexanderSmith
1183,268216newsML.txt,MarcelMichelson,HeatherScoffield
1184,268269newsML.txt,MarcelMichelson,AaronPressman
1185,268454newsML.txt,MarcelMichelson,MarcelMichelson
1186,270846newsML.txt,MarcelMichelson,JoeOrtiz
1187,271811newsML.txt,MarcelMichelson,AlanCrosby
1188,271812newsML.txt,MarcelMichelson,PierreTran
1189,275298newsML.txt,MarcelMichelson,BernardHickey
1190,303194newsML.txt,MarcelMichelson,BenjaminKangLim
1191,303920newsML.txt,MarcelMichelson,BradDorfman
1192,306113newsML.txt,MarcelMichelson,EdnaFernandes
1193,306932newsML.txt,MarcelMichelson,KouroshKarimkhany
1194,309164newsML.txt,MarcelMichelson,PierreTran
1195,312308newsML.txt,MarcelMichelson,MarcelMichelson
1196,313235newsML.txt,MarcelMichelson,JohnMastrini
1197,319004newsML.txt,MarcelMichelson,MarcelMichelson
1198,325089newsML.txt,MarcelMichelson,NickLouth
1199,326084newsML.txt,MarcelMichelson,PierreTran
1200,326839newsML.txt,MarcelMichelson,NickLouth
1201,329000newsML.txt,MarcelMichelson,PierreTran
1202,338982newsML.txt,MarcelMichelson,JoeOrtiz
1203,341142newsML.txt,MarcelMichelson,KevinDrawbaugh
1204,342055newsML.txt,MarcelMichelson,KevinDrawbaugh
1205,344888newsML.txt,MarcelMichelson,PierreTran
1206,345720newsML.txt,MarcelMichelson,PierreTran
1207,348314newsML.txt,MarcelMichelson,BradDorfman
1208,348315newsML.txt,MarcelMichelson,BradDorfman
1209,351515newsML.txt,MarcelMichelson,MarcelMichelson
1210,351579newsML.txt,MarcelMichelson,PierreTran
1211,351745newsML.txt,MarcelMichelson,AaronPressman
1212,351919newsML.txt,MarcelMichelson,MarcelMichelson
1213,352335newsML.txt,MarcelMichelson,AlexanderSmith
1214,352449newsML.txt,MarcelMichelson,MarcelMichelson
1215,358545newsML.txt,MarcelMichelson,PierreTran
1216,408940newsML.txt,MarkBendeich,EdnaFernandes
1217,416112newsML.txt,MarkBendeich,AlanCrosby
1218,419374newsML.txt,MarkBendeich,AlanCrosby
1219,422190newsML.txt,MarkBendeich,BradDorfman
1220,422261newsML.txt,MarkBendeich,FumikoFujisaki
1221,425083newsML.txt,MarkBendeich,JohnMastrini
1222,425125newsML.txt,MarkBendeich,FumikoFujisaki
1223,426467newsML.txt,MarkBendeich,JanLopatka
1224,434629newsML.txt,MarkBendeich,DavidLawder
1225,441274newsML.txt,MarkBendeich,GrahamEarnshaw
1226,441325newsML.txt,MarkBendeich,EdnaFernandes
1227,454389newsML.txt,MarkBendeich,AaronPressman
1228,454600newsML.txt,MarkBendeich,AaronPressman
1229,454625newsML.txt,MarkBendeich,AaronPressman
1230,464652newsML.txt,MarkBendeich,EricAuchard
1231,50901newsML.txt,MarkBendeich,MarkBendeich
1232,526254newsML.txt,MarkBendeich,DarrenSchuettler
1233,526270newsML.txt,MarkBendeich,LynnleyBrowning
1234,52751newsML.txt,MarkBendeich,MarkBendeich
1235,529811newsML.txt,MarkBendeich,MarkBendeich
1236,529855newsML.txt,MarkBendeich,PierreTran
1237,530353newsML.txt,MarkBendeich,JaneMacartney
1238,533595newsML.txt,MarkBendeich,KouroshKarimkhany
1239,548664newsML.txt,MarkBendeich,JohnMastrini
1240,548680newsML.txt,MarkBendeich,MarkBendeich
1241,552232newsML.txt,MarkBendeich,AlanCrosby
1242,564452newsML.txt,MarkBendeich,BradDorfman
1243,564489newsML.txt,MarkBendeich,BradDorfman
1244,567757newsML.txt,MarkBendeich,HeatherScoffield
1245,567780newsML.txt,MarkBendeich,BernardHickey
1246,57028newsML.txt,MarkBendeich,AaronPressman
1247,570837newsML.txt,MarkBendeich,PatriciaCommins
1248,575912newsML.txt,MarkBendeich,EdnaFernandes
1249,580795newsML.txt,MarkBendeich,JonathanBirt
1250,580804newsML.txt,MarkBendeich,FumikoFujisaki
1251,586226newsML.txt,MarkBendeich,AaronPressman
1252,588023newsML.txt,MarkBendeich,BernardHickey
1253,591708newsML.txt,MarkBendeich,GrahamEarnshaw
1254,593408newsML.txt,MarkBendeich,FumikoFujisaki
1255,596003newsML.txt,MarkBendeich,BenjaminKangLim
1256,596038newsML.txt,MarkBendeich,DarrenSchuettler
1257,596049newsML.txt,MarkBendeich,KevinDrawbaugh
1258,599480newsML.txt,MarkBendeich,AaronPressman
1259,600640newsML.txt,MarkBendeich,HeatherScoffield
1260,603160newsML.txt,MarkBendeich,AaronPressman
1261,61265newsML.txt,MarkBendeich,LynnleyBrowning
1262,62730newsML.txt,MarkBendeich,JonathanBirt
1263,627801newsML.txt,MarkBendeich,AaronPressman
1264,64099newsML.txt,MarkBendeich,AaronPressman
1265,641597newsML.txt,MarkBendeich,JoeOrtiz
1266,321580newsML.txt,MartinWolk,FumikoFujisaki
1267,322123newsML.txt,MartinWolk,FumikoFujisaki
1268,322145newsML.txt,MartinWolk,JoeOrtiz
1269,322722newsML.txt,MartinWolk,AaronPressman
1270,324868newsML.txt,MartinWolk,MartinWolk
1271,328590newsML.txt,MartinWolk,MartinWolk
1272,33775newsML.txt,MartinWolk,KevinDrawbaugh
1273,337850newsML.txt,MartinWolk,JoeOrtiz
1274,347170newsML.txt,MartinWolk,EdnaFernandes
1275,35113newsML.txt,MartinWolk,JonathanBirt
1276,354157newsML.txt,MartinWolk,BernardHickey
1277,354194newsML.txt,MartinWolk,MartinWolk
1278,373171newsML.txt,MartinWolk,JoeOrtiz
1279,390085newsML.txt,MartinWolk,EricAuchard
1280,396291newsML.txt,MartinWolk,MartinWolk
1281,408450newsML.txt,MartinWolk,JimGilchrist
1282,414923newsML.txt,MartinWolk,KouroshKarimkhany
1283,427444newsML.txt,MartinWolk,BradDorfman
1284,4289newsML.txt,MartinWolk,MartinWolk
1285,433316newsML.txt,MartinWolk,KirstinRidley
1286,43919newsML.txt,MartinWolk,JoWinterbottom
1287,44606newsML.txt,MartinWolk,TanEeLyn
1288,453195newsML.txt,MartinWolk,NickLouth
1289,45496newsML.txt,MartinWolk,KevinDrawbaugh
1290,460399newsML.txt,MartinWolk,KevinDrawbaugh
1291,463526newsML.txt,MartinWolk,BradDorfman
1292,465191newsML.txt,MartinWolk,KevinDrawbaugh
1293,46611newsML.txt,MartinWolk,KeithWeir
1294,482117newsML.txt,MartinWolk,AaronPressman
1295,48412newsML.txt,MartinWolk,HeatherScoffield
1296,484575newsML.txt,MartinWolk,MartinWolk
1297,491129newsML.txt,MartinWolk,BenjaminKangLim
1298,491145newsML.txt,MartinWolk,EdnaFernandes
1299,493869newsML.txt,MartinWolk,DarrenSchuettler
1300,494876newsML.txt,MartinWolk,EdnaFernandes
1301,502633newsML.txt,MartinWolk,EdnaFernandes
1302,502931newsML.txt,MartinWolk,BenjaminKangLim
1303,513686newsML.txt,MartinWolk,KouroshKarimkhany
1304,515844newsML.txt,MartinWolk,LynnleyBrowning
1305,517388newsML.txt,MartinWolk,KevinDrawbaugh
1306,517405newsML.txt,MartinWolk,KevinDrawbaugh
1307,520564newsML.txt,MartinWolk,EdnaFernandes
1308,521102newsML.txt,MartinWolk,KevinDrawbaugh
1309,521317newsML.txt,MartinWolk,KevinDrawbaugh
1310,54256newsML.txt,MartinWolk,FumikoFujisaki
1311,544848newsML.txt,MartinWolk,MartinWolk
1312,544872newsML.txt,MartinWolk,EricAuchard
1313,546928newsML.txt,MartinWolk,DavidLawder
1314,54817newsML.txt,MartinWolk,EdnaFernandes
1315,56742newsML.txt,MartinWolk,FumikoFujisaki
1316,362892newsML.txt,MatthewBunce,AlanCrosby
1317,365213newsML.txt,MatthewBunce,JoWinterbottom
1318,366525newsML.txt,MatthewBunce,EdnaFernandes
1319,369043newsML.txt,MatthewBunce,LynnleyBrowning
1320,375057newsML.txt,MatthewBunce,KarlPenhaul
1321,377937newsML.txt,MatthewBunce,BradDorfman
1322,381802newsML.txt,MatthewBunce,FumikoFujisaki
1323,381833newsML.txt,MatthewBunce,AlanCrosby
1324,403844newsML.txt,MatthewBunce,HeatherScoffield
1325,403861newsML.txt,MatthewBunce,AaronPressman
1326,406980newsML.txt,MatthewBunce,BenjaminKangLim
1327,417209newsML.txt,MatthewBunce,KevinDrawbaugh
1328,429044newsML.txt,MatthewBunce,AlanCrosby
1329,429054newsML.txt,MatthewBunce,LynnleyBrowning
1330,429060newsML.txt,MatthewBunce,AaronPressman
1331,429932newsML.txt,MatthewBunce,AlanCrosby
1332,432733newsML.txt,MatthewBunce,JanLopatka
1333,435827newsML.txt,MatthewBunce,LynnleyBrowning
1334,455687newsML.txt,MatthewBunce,AlanCrosby
1335,458645newsML.txt,MatthewBunce,MatthewBunce
1336,462692newsML.txt,MatthewBunce,LynnleyBrowning
1337,471546newsML.txt,MatthewBunce,FumikoFujisaki
1338,471573newsML.txt,MatthewBunce,MatthewBunce
1339,487152newsML.txt,MatthewBunce,MatthewBunce
1340,48925newsML.txt,MatthewBunce,HeatherScoffield
1341,490605newsML.txt,MatthewBunce,MatthewBunce
1342,496232newsML.txt,MatthewBunce,JanLopatka
1343,499240newsML.txt,MatthewBunce,KevinMorrison
1344,502183newsML.txt,MatthewBunce,EricAuchard
1345,512807newsML.txt,MatthewBunce,LynneO'Donnell
1346,520069newsML.txt,MatthewBunce,BradDorfman
1347,524177newsML.txt,MatthewBunce,ToddNissen
1348,52449newsML.txt,MatthewBunce,AlanCrosby
1349,527488newsML.txt,MatthewBunce,GrahamEarnshaw
1350,535007newsML.txt,MatthewBunce,AlanCrosby
1351,543329newsML.txt,MatthewBunce,AlanCrosby
1352,549927newsML.txt,MatthewBunce,BernardHickey
1353,549929newsML.txt,MatthewBunce,LynnleyBrowning
1354,553338newsML.txt,MatthewBunce,AaronPressman
1355,562380newsML.txt,MatthewBunce,AlanCrosby
1356,568925newsML.txt,MatthewBunce,DavidLawder
1357,568933newsML.txt,MatthewBunce,BradDorfman
1358,578630newsML.txt,MatthewBunce,DavidLawder
1359,581945newsML.txt,MatthewBunce,AlanCrosby
1360,585792newsML.txt,MatthewBunce,KarlPenhaul
1361,585799newsML.txt,MatthewBunce,MatthewBunce
1362,649330newsML.txt,MatthewBunce,JoeOrtiz
1363,655872newsML.txt,MatthewBunce,KouroshKarimkhany
1364,658870newsML.txt,MatthewBunce,MatthewBunce
1365,658873newsML.txt,MatthewBunce,JoWinterbottom
1366,42763newsML.txt,MichaelConnor,KeithWeir
1367,430465newsML.txt,MichaelConnor,EdnaFernandes
1368,430536newsML.txt,MichaelConnor,EdnaFernandes
1369,436431newsML.txt,MichaelConnor,ToddNissen
1370,436742newsML.txt,MichaelConnor,EdnaFernandes
1371,445797newsML.txt,MichaelConnor,EdnaFernandes
1372,449088newsML.txt,MichaelConnor,MarcelMichelson
1373,450775newsML.txt,MichaelConnor,EricAuchard
1374,453294newsML.txt,MichaelConnor,LydiaZajc
1375,459052newsML.txt,MichaelConnor,FumikoFujisaki
1376,459205newsML.txt,MichaelConnor,MichaelConnor
1377,462265newsML.txt,MichaelConnor,KeithWeir
1378,462353newsML.txt,MichaelConnor,AlanCrosby
1379,469650newsML.txt,MichaelConnor,EdnaFernandes
1380,48231newsML.txt,MichaelConnor,FumikoFujisaki
1381,486895newsML.txt,MichaelConnor,AaronPressman
1382,486930newsML.txt,MichaelConnor,RobinSidel
1383,489381newsML.txt,MichaelConnor,EricAuchard
1384,491126newsML.txt,MichaelConnor,BenjaminKangLim
1385,49586newsML.txt,MichaelConnor,FumikoFujisaki
1386,497480newsML.txt,MichaelConnor,AaronPressman
1387,506971newsML.txt,MichaelConnor,JoWinterbottom
1388,517601newsML.txt,MichaelConnor,EricAuchard
1389,520670newsML.txt,MichaelConnor,AaronPressman
1390,520672newsML.txt,MichaelConnor,AlanCrosby
1391,526998newsML.txt,MichaelConnor,BernardHickey
1392,528203newsML.txt,MichaelConnor,AlanCrosby
1393,528737newsML.txt,MichaelConnor,FumikoFujisaki
1394,530677newsML.txt,MichaelConnor,JoWinterbottom
1395,532335newsML.txt,MichaelConnor,DarrenSchuettler
1396,534092newsML.txt,MichaelConnor,EdnaFernandes
1397,534156newsML.txt,MichaelConnor,GrahamEarnshaw
1398,534165newsML.txt,MichaelConnor,MichaelConnor
1399,536857newsML.txt,MichaelConnor,DarrenSchuettler
1400,540454newsML.txt,MichaelConnor,MichaelConnor
1401,542510newsML.txt,MichaelConnor,JoWinterbottom
1402,582683newsML.txt,MichaelConnor,DavidLawder
1403,583420newsML.txt,MichaelConnor,EricAuchard
1404,600966newsML.txt,MichaelConnor,KouroshKarimkhany
1405,609390newsML.txt,MichaelConnor,SimonCowell
1406,609836newsML.txt,MichaelConnor,JoWinterbottom
1407,616986newsML.txt,MichaelConnor,JanLopatka
1408,622688newsML.txt,MichaelConnor,EdnaFernandes
1409,625493newsML.txt,MichaelConnor,GrahamEarnshaw
1410,627633newsML.txt,MichaelConnor,GrahamEarnshaw
1411,633922newsML.txt,MichaelConnor,AaronPressman
1412,634005newsML.txt,MichaelConnor,AaronPressman
1413,637058newsML.txt,MichaelConnor,PierreTran
1414,638970newsML.txt,MichaelConnor,AaronPressman
1415,645726newsML.txt,MichaelConnor,MichaelConnor
1416,229833newsML.txt,MureDickie,GrahamEarnshaw
1417,24252newsML.txt,MureDickie,AlexanderSmith
1418,25426newsML.txt,MureDickie,DavidLawder
1419,257503newsML.txt,MureDickie,MureDickie
1420,262723newsML.txt,MureDickie,MureDickie
1421,262730newsML.txt,MureDickie,MureDickie
1422,26391newsML.txt,MureDickie,KevinDrawbaugh
1423,26392newsML.txt,MureDickie,AaronPressman
1424,264047newsML.txt,MureDickie,WilliamKazer
1425,264050newsML.txt,MureDickie,WilliamKazer
1426,26408newsML.txt,MureDickie,AaronPressman
1427,265806newsML.txt,MureDickie,FumikoFujisaki
1428,266980newsML.txt,MureDickie,AaronPressman
1429,268619newsML.txt,MureDickie,MureDickie
1430,275638newsML.txt,MureDickie,BernardHickey
1431,276105newsML.txt,MureDickie,EricAuchard
1432,276760newsML.txt,MureDickie,JohnMastrini
1433,277881newsML.txt,MureDickie,DarrenSchuettler
1434,281041newsML.txt,MureDickie,AaronPressman
1435,281124newsML.txt,MureDickie,AaronPressman
1436,281146newsML.txt,MureDickie,EdnaFernandes
1437,284771newsML.txt,MureDickie,AlexanderSmith
1438,288585newsML.txt,MureDickie,JohnMastrini
1439,290951newsML.txt,MureDickie,BenjaminKangLim
1440,293598newsML.txt,MureDickie,BenjaminKangLim
1441,29518newsML.txt,MureDickie,GrahamEarnshaw
1442,296014newsML.txt,MureDickie,MarkBendeich
1443,29645newsML.txt,MureDickie,MureDickie
1444,297664newsML.txt,MureDickie,MarkBendeich
1445,301677newsML.txt,MureDickie,EricAuchard
1446,317468newsML.txt,MureDickie,EdnaFernandes
1447,324666newsML.txt,MureDickie,GrahamEarnshaw
1448,339187newsML.txt,MureDickie,EdnaFernandes
1449,339199newsML.txt,MureDickie,MureDickie
1450,340723newsML.txt,MureDickie,MureDickie
1451,342400newsML.txt,MureDickie,AlexanderSmith
1452,343859newsML.txt,MureDickie,MureDickie
1453,345218newsML.txt,MureDickie,MureDickie
1454,345246newsML.txt,MureDickie,BenjaminKangLim
1455,345300newsML.txt,MureDickie,GrahamEarnshaw
1456,345444newsML.txt,MureDickie,MureDickie
1457,347084newsML.txt,MureDickie,AlexanderSmith
1458,34733newsML.txt,MureDickie,EdnaFernandes
1459,34792newsML.txt,MureDickie,GrahamEarnshaw
1460,349836newsML.txt,MureDickie,MureDickie
1461,349837newsML.txt,MureDickie,MureDickie
1462,349840newsML.txt,MureDickie,EricAuchard
1463,349895newsML.txt,MureDickie,MureDickie
1464,357077newsML.txt,MureDickie,AaronPressman
1465,362034newsML.txt,MureDickie,GrahamEarnshaw
1466,196611newsML.txt,NickLouth,AlanCrosby
1467,200027newsML.txt,NickLouth,FumikoFujisaki
1468,204126newsML.txt,NickLouth,JanLopatka
1469,205508newsML.txt,NickLouth,BradDorfman
1470,206917newsML.txt,NickLouth,AaronPressman
1471,206941newsML.txt,NickLouth,NickLouth
1472,207281newsML.txt,NickLouth,BradDorfman
1473,216492newsML.txt,NickLouth,JanLopatka
1474,220172newsML.txt,NickLouth,BenjaminKangLim
1475,220671newsML.txt,NickLouth,BenjaminKangLim
1476,233169newsML.txt,NickLouth,EricAuchard
1477,237046newsML.txt,NickLouth,AaronPressman
1478,237257newsML.txt,NickLouth,EricAuchard
1479,23797newsML.txt,NickLouth,AlanCrosby
1480,26653newsML.txt,NickLouth,KirstinRidley
1481,273191newsML.txt,NickLouth,EricAuchard
1482,285397newsML.txt,NickLouth,DavidLawder
1483,285650newsML.txt,NickLouth,EricAuchard
1484,287937newsML.txt,NickLouth,TheresePoletti
1485,288632newsML.txt,NickLouth,KeithWeir
1486,293763newsML.txt,NickLouth,AaronPressman
1487,293819newsML.txt,NickLouth,NickLouth
1488,296245newsML.txt,NickLouth,AlanCrosby
1489,303480newsML.txt,NickLouth,EricAuchard
1490,305972newsML.txt,NickLouth,KevinDrawbaugh
1491,307890newsML.txt,NickLouth,JanLopatka
1492,308915newsML.txt,NickLouth,KevinDrawbaugh
1493,314089newsML.txt,NickLouth,BradDorfman
1494,317775newsML.txt,NickLouth,KevinDrawbaugh
1495,321575newsML.txt,NickLouth,AaronPressman
1496,321601newsML.txt,NickLouth,EdnaFernandes
1497,321644newsML.txt,NickLouth,NickLouth
1498,321782newsML.txt,NickLouth,AaronPressman
1499,322765newsML.txt,NickLouth,JanLopatka
1500,323764newsML.txt,NickLouth,EricAuchard
1501,323846newsML.txt,NickLouth,AaronPressman
1502,324720newsML.txt,NickLouth,EricAuchard
1503,328329newsML.txt,NickLouth,EricAuchard
1504,331530newsML.txt,NickLouth,DarrenSchuettler
1505,333836newsML.txt,NickLouth,JaneMacartney
1506,337773newsML.txt,NickLouth,GrahamEarnshaw
1507,337977newsML.txt,NickLouth,BradDorfman
1508,340857newsML.txt,NickLouth,NickLouth
1509,340917newsML.txt,NickLouth,KevinDrawbaugh
1510,35227newsML.txt,NickLouth,JoWinterbottom
1511,353163newsML.txt,NickLouth,EricAuchard
1512,354412newsML.txt,NickLouth,EricAuchard
1513,35997newsML.txt,NickLouth,JoeOrtiz
1514,360350newsML.txt,NickLouth,EricAuchard
1515,3665newsML.txt,NickLouth,JanLopatka
1516,2911newsML.txt,PatriciaCommins,AaronPressman
1517,293689newsML.txt,PatriciaCommins,PatriciaCommins
1518,294155newsML.txt,PatriciaCommins,PatriciaCommins
1519,29747newsML.txt,PatriciaCommins,GrahamEarnshaw
1520,302920newsML.txt,PatriciaCommins,AaronPressman
1521,303107newsML.txt,PatriciaCommins,GrahamEarnshaw
1522,303415newsML.txt,PatriciaCommins,AaronPressman
1523,314014newsML.txt,PatriciaCommins,KevinMorrison
1524,32110newsML.txt,PatriciaCommins,PatriciaCommins
1525,331817newsML.txt,PatriciaCommins,JaneMacartney
1526,334989newsML.txt,PatriciaCommins,AaronPressman
1527,335312newsML.txt,PatriciaCommins,AaronPressman
1528,33704newsML.txt,PatriciaCommins,PatriciaCommins
1529,343984newsML.txt,PatriciaCommins,EricAuchard
1530,347178newsML.txt,PatriciaCommins,JoeOrtiz
1531,35005newsML.txt,PatriciaCommins,PatriciaCommins
1532,350167newsML.txt,PatriciaCommins,KeithWeir
1533,351736newsML.txt,PatriciaCommins,KeithWeir
1534,357162newsML.txt,PatriciaCommins,TheresePoletti
1535,357273newsML.txt,PatriciaCommins,PatriciaCommins
1536,360832newsML.txt,PatriciaCommins,JoeOrtiz
1537,363833newsML.txt,PatriciaCommins,JoeOrtiz
1538,384813newsML.txt,PatriciaCommins,KevinDrawbaugh
1539,384968newsML.txt,PatriciaCommins,EdnaFernandes
1540,384992newsML.txt,PatriciaCommins,PatriciaCommins
1541,386926newsML.txt,PatriciaCommins,EdnaFernandes
1542,386989newsML.txt,PatriciaCommins,JanLopatka
1543,388290newsML.txt,PatriciaCommins,DarrenSchuettler
1544,388381newsML.txt,PatriciaCommins,PatriciaCommins
1545,388386newsML.txt,PatriciaCommins,AaronPressman
1546,390115newsML.txt,PatriciaCommins,DarrenSchuettler
