,doc,obs,pred
1112,4680newsML.txt,LynneO'Donnell,LynneO'Donnell
1113,470975newsML.txt,LynneO'Donnell,LynneO'Donnell
1114,474810newsML.txt,LynneO'Donnell,JaneMacartney
1115,480355newsML.txt,LynneO'Donnell,LynneO'Donnell
1116,334440newsML.txt,LynnleyBrowning,LynnleyBrowning
1117,337350newsML.txt,LynnleyBrowning,LynneO'Donnell
1118,340421newsML.txt,LynnleyBrowning,KevinDrawbaugh
1119,347842newsML.txt,LynnleyBrowning,LynnleyBrowning
1120,353699newsML.txt,LynnleyBrowning,LynnleyBrowning
1121,360041newsML.txt,LynnleyBrowning,LynnleyBrowning
1122,37045newsML.txt,LynnleyBrowning,LynnleyBrowning
1123,37073newsML.txt,LynnleyBrowning,FumikoFujisaki
1124,390774newsML.txt,LynnleyBrowning,AaronPressman
1125,397543newsML.txt,LynnleyBrowning,FumikoFujisaki
1126,404096newsML.txt,LynnleyBrowning,LynnleyBrowning
1127,407094newsML.txt,LynnleyBrowning,LynnleyBrowning
1128,420768newsML.txt,LynnleyBrowning,LynnleyBrowning
1129,432812newsML.txt,LynnleyBrowning,JohnMastrini
1130,43494newsML.txt,LynnleyBrowning,LynnleyBrowning
1131,442294newsML.txt,LynnleyBrowning,LynnleyBrowning
1132,452595newsML.txt,LynnleyBrowning,LynnleyBrowning
1133,465761newsML.txt,LynnleyBrowning,LynnleyBrowning
1134,465820newsML.txt,LynnleyBrowning,LynnleyBrowning
1135,481244newsML.txt,LynnleyBrowning,KevinDrawbaugh
1136,48188newsML.txt,LynnleyBrowning,LynnleyBrowning
1137,490772newsML.txt,LynnleyBrowning,DavidLawder
1138,499374newsML.txt,LynnleyBrowning,EdnaFernandes
1139,511387newsML.txt,LynnleyBrowning,LynnleyBrowning
1140,516888newsML.txt,LynnleyBrowning,LynnleyBrowning
1141,52569newsML.txt,LynnleyBrowning,LydiaZajc
1142,55464newsML.txt,LynnleyBrowning,DarrenSchuettler
1143,55512newsML.txt,LynnleyBrowning,LynnleyBrowning
1144,56273newsML.txt,LynnleyBrowning,DarrenSchuettler
1145,565907newsML.txt,LynnleyBrowning,LynnleyBrowning
1146,597530newsML.txt,LynnleyBrowning,DavidLawder
1147,601534newsML.txt,LynnleyBrowning,LynnleyBrowning
1148,613563newsML.txt,LynnleyBrowning,LynnleyBrowning
1149,619783newsML.txt,LynnleyBrowning,PatriciaCommins
1150,636379newsML.txt,LynnleyBrowning,LynnleyBrowning
1151,636476newsML.txt,LynnleyBrowning,DavidLawder
1152,63900newsML.txt,LynnleyBrowning,FumikoFujisaki
1153,639556newsML.txt,LynnleyBrowning,HeatherScoffield
1154,639638newsML.txt,LynnleyBrowning,MarcelMichelson
1155,642734newsML.txt,LynnleyBrowning,MarkBendeich
1156,663160newsML.txt,LynnleyBrowning,LynnleyBrowning
1157,66810newsML.txt,LynnleyBrowning,LynnleyBrowning
1158,669237newsML.txt,LynnleyBrowning,FumikoFujisaki
1159,671745newsML.txt,LynnleyBrowning,FumikoFujisaki
1160,672497newsML.txt,LynnleyBrowning,LynnleyBrowning
1161,672575newsML.txt,LynnleyBrowning,JoeOrtiz
1162,675753newsML.txt,LynnleyBrowning,HeatherScoffield
1163,679778newsML.txt,LynnleyBrowning,LynnleyBrowning
1164,685679newsML.txt,LynnleyBrowning,LynnleyBrowning
1165,692007newsML.txt,LynnleyBrowning,KevinDrawbaugh
1166,234470newsML.txt,MarcelMichelson,MarcelMichelson
1167,234475newsML.txt,MarcelMichelson,MarcelMichelson
1168,234581newsML.txt,MarcelMichelson,EricAuchard
1169,235208newsML.txt,MarcelMichelson,MarcelMichelson
1170,235357newsML.txt,MarcelMichelson,MarcelMichelson
1171,235436newsML.txt,MarcelMichelson,PierreTran
1172,237515newsML.txt,MarcelMichelson,JimGilchrist
1173,238398newsML.txt,MarcelMichelson,JoeOrtiz
1174,240216newsML.txt,MarcelMichelson,EdnaFernandes
1175,240436newsML.txt,MarcelMichelson,EdnaFernandes
1176,240939newsML.txt,MarcelMichelson,MarcelMichelson
1177,240941newsML.txt,MarcelMichelson,MarcelMichelson
1178,249680newsML.txt,MarcelMichelson,MatthewBunce
1179,253288newsML.txt,MarcelMichelson,JanLopatka
1180,259817newsML.txt,MarcelMichelson,FumikoFujisaki
1181,262590newsML.txt,MarcelMichelson,JohnMastrini
1182,265353newsML.txt,MarcelMichelson,KarlPenhaul
1183,268216newsML.txt,MarcelMichelson,MarcelMichelson
1184,268269newsML.txt,MarcelMichelson,JaneMacartney
1185,268454newsML.txt,MarcelMichelson,MarcelMichelson
1186,270846newsML.txt,MarcelMichelson,AlexanderSmith
1187,271811newsML.txt,MarcelMichelson,MarcelMichelson
1188,271812newsML.txt,MarcelMichelson,MarcelMichelson
1189,275298newsML.txt,MarcelMichelson,MarcelMichelson
1190,303194newsML.txt,MarcelMichelson,MarcelMichelson
1191,303920newsML.txt,MarcelMichelson,MarcelMichelson
1192,306113newsML.txt,MarcelMichelson,MarcelMichelson
1193,306932newsML.txt,MarcelMichelson,MarcelMichelson
1194,309164newsML.txt,MarcelMichelson,MarcelMichelson
1195,312308newsML.txt,MarcelMichelson,DavidLawder
1196,313235newsML.txt,MarcelMichelson,JohnMastrini
1197,319004newsML.txt,MarcelMichelson,KarlPenhaul
1198,325089newsML.txt,MarcelMichelson,KouroshKarimkhany
1199,326084newsML.txt,MarcelMichelson,SamuelPerry
1200,326839newsML.txt,MarcelMichelson,KevinDrawbaugh
1201,329000newsML.txt,MarcelMichelson,AlexanderSmith
1202,338982newsML.txt,MarcelMichelson,SarahDavison
1203,341142newsML.txt,MarcelMichelson,AaronPressman
1204,342055newsML.txt,MarcelMichelson,AaronPressman
1205,344888newsML.txt,MarcelMichelson,MarcelMichelson
1206,345720newsML.txt,MarcelMichelson,MarcelMichelson
1207,348314newsML.txt,MarcelMichelson,MarcelMichelson
1208,348315newsML.txt,MarcelMichelson,MarcelMichelson
1209,351515newsML.txt,MarcelMichelson,MarcelMichelson
1210,351579newsML.txt,MarcelMichelson,MarcelMichelson
1211,351745newsML.txt,MarcelMichelson,JanLopatka
1212,351919newsML.txt,MarcelMichelson,MarcelMichelson
1213,352335newsML.txt,MarcelMichelson,MarcelMichelson
1214,352449newsML.txt,MarcelMichelson,MarcelMichelson
1215,358545newsML.txt,MarcelMichelson,MarcelMichelson
1216,408940newsML.txt,MarkBendeich,KevinMorrison
1217,416112newsML.txt,MarkBendeich,DarrenSchuettler
1218,419374newsML.txt,MarkBendeich,MarkBendeich
1219,422190newsML.txt,MarkBendeich,MarkBendeich
1220,422261newsML.txt,MarkBendeich,PatriciaCommins
1221,425083newsML.txt,MarkBendeich,HeatherScoffield
1222,425125newsML.txt,MarkBendeich,FumikoFujisaki
1223,426467newsML.txt,MarkBendeich,MarkBendeich
1224,434629newsML.txt,MarkBendeich,MarkBendeich
1225,441274newsML.txt,MarkBendeich,GrahamEarnshaw
1226,441325newsML.txt,MarkBendeich,AlexanderSmith
1227,454389newsML.txt,MarkBendeich,BradDorfman
1228,454600newsML.txt,MarkBendeich,MarkBendeich
1229,454625newsML.txt,MarkBendeich,MarkBendeich
1230,464652newsML.txt,MarkBendeich,EdnaFernandes
1231,50901newsML.txt,MarkBendeich,AlanCrosby
1232,526254newsML.txt,MarkBendeich,MarkBendeich
1233,526270newsML.txt,MarkBendeich,BradDorfman
1234,52751newsML.txt,MarkBendeich,FumikoFujisaki
1235,529811newsML.txt,MarkBendeich,HeatherScoffield
1236,529855newsML.txt,MarkBendeich,JanLopatka
1237,530353newsML.txt,MarkBendeich,MarkBendeich
1238,533595newsML.txt,MarkBendeich,DavidLawder
1239,548664newsML.txt,MarkBendeich,AlanCrosby
1240,548680newsML.txt,MarkBendeich,DarrenSchuettler
1241,552232newsML.txt,MarkBendeich,JimGilchrist
1242,564452newsML.txt,MarkBendeich,MarkBendeich
1243,564489newsML.txt,MarkBendeich,KeithWeir
1244,567757newsML.txt,MarkBendeich,FumikoFujisaki
1245,567780newsML.txt,MarkBendeich,FumikoFujisaki
1246,57028newsML.txt,MarkBendeich,JaneMacartney
1247,570837newsML.txt,MarkBendeich,KevinDrawbaugh
1248,575912newsML.txt,MarkBendeich,MarkBendeich
1249,580795newsML.txt,MarkBendeich,MarkBendeich
1250,580804newsML.txt,MarkBendeich,BernardHickey
1251,586226newsML.txt,MarkBendeich,MarkBendeich
1252,588023newsML.txt,MarkBendeich,MarkBendeich
1253,591708newsML.txt,MarkBendeich,JaneMacartney
1254,593408newsML.txt,MarkBendeich,JaneMacartney
1255,596003newsML.txt,MarkBendeich,MarkBendeich
1256,596038newsML.txt,MarkBendeich,MarkBendeich
1257,596049newsML.txt,MarkBendeich,EdnaFernandes
1258,599480newsML.txt,MarkBendeich,DarrenSchuettler
1259,600640newsML.txt,MarkBendeich,DavidLawder
1260,603160newsML.txt,MarkBendeich,DarrenSchuettler
1261,61265newsML.txt,MarkBendeich,MarkBendeich
1262,62730newsML.txt,MarkBendeich,MarkBendeich
1263,627801newsML.txt,MarkBendeich,EdnaFernandes
1264,64099newsML.txt,MarkBendeich,MarkBendeich
1265,641597newsML.txt,MarkBendeich,BernardHickey
1266,321580newsML.txt,MartinWolk,DarrenSchuettler
1267,322123newsML.txt,MartinWolk,DarrenSchuettler
1268,322145newsML.txt,MartinWolk,KouroshKarimkhany
1269,322722newsML.txt,MartinWolk,AaronPressman
1270,324868newsML.txt,MartinWolk,DavidLawder
1271,328590newsML.txt,MartinWolk,DavidLawder
1272,33775newsML.txt,MartinWolk,MartinWolk
1273,337850newsML.txt,MartinWolk,AaronPressman
1274,347170newsML.txt,MartinWolk,KevinDrawbaugh
1275,35113newsML.txt,MartinWolk,MartinWolk
1276,354157newsML.txt,MartinWolk,MartinWolk
1277,354194newsML.txt,MartinWolk,MartinWolk
1278,373171newsML.txt,MartinWolk,MartinWolk
1279,390085newsML.txt,MartinWolk,AaronPressman
1280,396291newsML.txt,MartinWolk,MartinWolk
1281,408450newsML.txt,MartinWolk,DarrenSchuettler
1282,414923newsML.txt,MartinWolk,MartinWolk
1283,427444newsML.txt,MartinWolk,BradDorfman
1284,4289newsML.txt,MartinWolk,MartinWolk
1285,433316newsML.txt,MartinWolk,EdnaFernandes
1286,43919newsML.txt,MartinWolk,FumikoFujisaki
1287,44606newsML.txt,MartinWolk,HeatherScoffield
1288,453195newsML.txt,MartinWolk,DarrenSchuettler
1289,45496newsML.txt,MartinWolk,FumikoFujisaki
1290,460399newsML.txt,MartinWolk,MartinWolk
1291,463526newsML.txt,MartinWolk,MartinWolk
1292,465191newsML.txt,MartinWolk,EricAuchard
1293,46611newsML.txt,MartinWolk,DavidLawder
1294,482117newsML.txt,MartinWolk,SamuelPerry
1295,48412newsML.txt,MartinWolk,KevinDrawbaugh
1296,484575newsML.txt,MartinWolk,DarrenSchuettler
1297,491129newsML.txt,MartinWolk,AlanCrosby
1298,491145newsML.txt,MartinWolk,MartinWolk
1299,493869newsML.txt,MartinWolk,MartinWolk
1300,494876newsML.txt,MartinWolk,KarlPenhaul
1301,502633newsML.txt,MartinWolk,MartinWolk
1302,502931newsML.txt,MartinWolk,MartinWolk
1303,513686newsML.txt,MartinWolk,MartinWolk
1304,515844newsML.txt,MartinWolk,FumikoFujisaki
1305,517388newsML.txt,MartinWolk,MartinWolk
1306,517405newsML.txt,MartinWolk,MartinWolk
1307,520564newsML.txt,MartinWolk,MartinWolk
1308,521102newsML.txt,MartinWolk,MartinWolk
1309,521317newsML.txt,MartinWolk,MartinWolk
1310,54256newsML.txt,MartinWolk,MartinWolk
1311,544848newsML.txt,MartinWolk,MartinWolk
1312,544872newsML.txt,MartinWolk,KouroshKarimkhany
1313,546928newsML.txt,MartinWolk,MartinWolk
1314,54817newsML.txt,MartinWolk,BernardHickey
1315,56742newsML.txt,MartinWolk,MartinWolk
1316,362892newsML.txt,MatthewBunce,MatthewBunce
1317,365213newsML.txt,MatthewBunce,FumikoFujisaki
1318,366525newsML.txt,MatthewBunce,JoeOrtiz
1319,369043newsML.txt,MatthewBunce,JaneMacartney
1320,375057newsML.txt,MatthewBunce,MatthewBunce
1321,377937newsML.txt,MatthewBunce,AaronPressman
1322,381802newsML.txt,MatthewBunce,DarrenSchuettler
1323,381833newsML.txt,MatthewBunce,MatthewBunce
1324,403844newsML.txt,MatthewBunce,AaronPressman
1325,403861newsML.txt,MatthewBunce,KarlPenhaul
1326,406980newsML.txt,MatthewBunce,MatthewBunce
1327,417209newsML.txt,MatthewBunce,AlexanderSmith
1328,429044newsML.txt,MatthewBunce,JimGilchrist
1329,429054newsML.txt,MatthewBunce,FumikoFujisaki
1330,429060newsML.txt,MatthewBunce,KeithWeir
1331,429932newsML.txt,MatthewBunce,JimGilchrist
1332,432733newsML.txt,MatthewBunce,MatthewBunce
1333,435827newsML.txt,MatthewBunce,FumikoFujisaki
1334,455687newsML.txt,MatthewBunce,MatthewBunce
1335,458645newsML.txt,MatthewBunce,MatthewBunce
1336,462692newsML.txt,MatthewBunce,AaronPressman
1337,471546newsML.txt,MatthewBunce,MatthewBunce
1338,471573newsML.txt,MatthewBunce,KeithWeir
1339,487152newsML.txt,MatthewBunce,EricAuchard
1340,48925newsML.txt,MatthewBunce,MatthewBunce
1341,490605newsML.txt,MatthewBunce,MatthewBunce
1342,496232newsML.txt,MatthewBunce,HeatherScoffield
1343,499240newsML.txt,MatthewBunce,EdnaFernandes
1344,502183newsML.txt,MatthewBunce,MatthewBunce
1345,512807newsML.txt,MatthewBunce,MatthewBunce
1346,520069newsML.txt,MatthewBunce,MatthewBunce
1347,524177newsML.txt,MatthewBunce,AlexanderSmith
1348,52449newsML.txt,MatthewBunce,AlexanderSmith
1349,527488newsML.txt,MatthewBunce,MatthewBunce
1350,535007newsML.txt,MatthewBunce,EdnaFernandes
1351,543329newsML.txt,MatthewBunce,JanLopatka
1352,549927newsML.txt,MatthewBunce,MatthewBunce
1353,549929newsML.txt,MatthewBunce,DarrenSchuettler
1354,553338newsML.txt,MatthewBunce,AaronPressman
1355,562380newsML.txt,MatthewBunce,MatthewBunce
1356,568925newsML.txt,MatthewBunce,FumikoFujisaki
1357,568933newsML.txt,MatthewBunce,JimGilchrist
1358,578630newsML.txt,MatthewBunce,AlanCrosby
1359,581945newsML.txt,MatthewBunce,GrahamEarnshaw
1360,585792newsML.txt,MatthewBunce,MatthewBunce
1361,585799newsML.txt,MatthewBunce,MatthewBunce
1362,649330newsML.txt,MatthewBunce,DavidLawder
1363,655872newsML.txt,MatthewBunce,MatthewBunce
1364,658870newsML.txt,MatthewBunce,MatthewBunce
1365,658873newsML.txt,MatthewBunce,DavidLawder
1366,42763newsML.txt,MichaelConnor,MichaelConnor
1367,430465newsML.txt,MichaelConnor,MichaelConnor
1368,430536newsML.txt,MichaelConnor,MichaelConnor
1369,436431newsML.txt,MichaelConnor,MichaelConnor
1370,436742newsML.txt,MichaelConnor,MichaelConnor
1371,445797newsML.txt,MichaelConnor,AlexanderSmith
1372,449088newsML.txt,MichaelConnor,AlanCrosby
1373,450775newsML.txt,MichaelConnor,KarlPenhaul
1374,453294newsML.txt,MichaelConnor,DarrenSchuettler
1375,459052newsML.txt,MichaelConnor,MichaelConnor
1376,459205newsML.txt,MichaelConnor,KevinMorrison
1377,462265newsML.txt,MichaelConnor,AlanCrosby
1378,462353newsML.txt,MichaelConnor,MichaelConnor
1379,469650newsML.txt,MichaelConnor,AlanCrosby
1380,48231newsML.txt,MichaelConnor,DavidLawder
1381,486895newsML.txt,MichaelConnor,LynneO'Donnell
1382,486930newsML.txt,MichaelConnor,EdnaFernandes
1383,489381newsML.txt,MichaelConnor,LydiaZajc
1384,491126newsML.txt,MichaelConnor,MichaelConnor
1385,49586newsML.txt,MichaelConnor,DavidLawder
1386,497480newsML.txt,MichaelConnor,AlexanderSmith
1387,506971newsML.txt,MichaelConnor,MichaelConnor
1388,517601newsML.txt,MichaelConnor,AlanCrosby
1389,520670newsML.txt,MichaelConnor,BradDorfman
1390,520672newsML.txt,MichaelConnor,MichaelConnor
1391,526998newsML.txt,MichaelConnor,AaronPressman
1392,528203newsML.txt,MichaelConnor,DavidLawder
1393,528737newsML.txt,MichaelConnor,DavidLawder
1394,530677newsML.txt,MichaelConnor,JimGilchrist
1395,532335newsML.txt,MichaelConnor,DavidLawder
1396,534092newsML.txt,MichaelConnor,MichaelConnor
1397,534156newsML.txt,MichaelConnor,MichaelConnor
1398,534165newsML.txt,MichaelConnor,GrahamEarnshaw
1399,536857newsML.txt,MichaelConnor,DavidLawder
1400,540454newsML.txt,MichaelConnor,GrahamEarnshaw
1401,542510newsML.txt,MichaelConnor,KouroshKarimkhany
1402,582683newsML.txt,MichaelConnor,BernardHickey
1403,583420newsML.txt,MichaelConnor,BernardHickey
1404,600966newsML.txt,MichaelConnor,FumikoFujisaki
1405,609390newsML.txt,MichaelConnor,MichaelConnor
1406,609836newsML.txt,MichaelConnor,JaneMacartney
1407,616986newsML.txt,MichaelConnor,MichaelConnor
1408,622688newsML.txt,MichaelConnor,KouroshKarimkhany
1409,625493newsML.txt,MichaelConnor,MichaelConnor
1410,627633newsML.txt,MichaelConnor,MichaelConnor
1411,633922newsML.txt,MichaelConnor,MichaelConnor
1412,634005newsML.txt,MichaelConnor,MichaelConnor
1413,637058newsML.txt,MichaelConnor,MichaelConnor
1414,638970newsML.txt,MichaelConnor,JanLopatka
1415,645726newsML.txt,MichaelConnor,WilliamKazer
1416,229833newsML.txt,MureDickie,SarahDavison
1417,24252newsML.txt,MureDickie,MureDickie
1418,25426newsML.txt,MureDickie,MureDickie
1419,257503newsML.txt,MureDickie,FumikoFujisaki
1420,262723newsML.txt,MureDickie,MureDickie
1421,262730newsML.txt,MureDickie,MureDickie
1422,26391newsML.txt,MureDickie,MureDickie
1423,26392newsML.txt,MureDickie,MureDickie
1424,264047newsML.txt,MureDickie,JohnMastrini
1425,264050newsML.txt,MureDickie,MureDickie
1426,26408newsML.txt,MureDickie,HeatherScoffield
1427,265806newsML.txt,MureDickie,MureDickie
1428,266980newsML.txt,MureDickie,MureDickie
1429,268619newsML.txt,MureDickie,MureDickie
1430,275638newsML.txt,MureDickie,JaneMacartney
1431,276105newsML.txt,MureDickie,MureDickie
1432,276760newsML.txt,MureDickie,JimGilchrist
1433,277881newsML.txt,MureDickie,JaneMacartney
1434,281041newsML.txt,MureDickie,MureDickie
1435,281124newsML.txt,MureDickie,AaronPressman
1436,281146newsML.txt,MureDickie,JimGilchrist
1437,284771newsML.txt,MureDickie,PeterHumphrey
1438,288585newsML.txt,MureDickie,ScottHillis
1439,290951newsML.txt,MureDickie,MureDickie
1440,293598newsML.txt,MureDickie,DarrenSchuettler
1441,29518newsML.txt,MureDickie,SarahDavison
1442,296014newsML.txt,MureDickie,MureDickie
1443,29645newsML.txt,MureDickie,MureDickie
1444,297664newsML.txt,MureDickie,MureDickie
1445,301677newsML.txt,MureDickie,FumikoFujisaki
1446,317468newsML.txt,MureDickie,GrahamEarnshaw
1447,324666newsML.txt,MureDickie,DavidLawder
1448,339187newsML.txt,MureDickie,ScottHillis
1449,339199newsML.txt,MureDickie,MureDickie
1450,340723newsML.txt,MureDickie,MureDickie
1451,342400newsML.txt,MureDickie,GrahamEarnshaw
1452,343859newsML.txt,MureDickie,MureDickie
1453,345218newsML.txt,MureDickie,MureDickie
1454,345246newsML.txt,MureDickie,EdnaFernandes
1455,345300newsML.txt,MureDickie,AlexanderSmith
1456,345444newsML.txt,MureDickie,MureDickie
1457,347084newsML.txt,MureDickie,MureDickie
1458,34733newsML.txt,MureDickie,PeterHumphrey
1459,34792newsML.txt,MureDickie,MureDickie
1460,349836newsML.txt,MureDickie,ScottHillis
1461,349837newsML.txt,MureDickie,ScottHillis
1462,349840newsML.txt,MureDickie,MureDickie
1463,349895newsML.txt,MureDickie,PeterHumphrey
1464,357077newsML.txt,MureDickie,MureDickie
1465,362034newsML.txt,MureDickie,MureDickie
1466,196611newsML.txt,NickLouth,NickLouth
1467,200027newsML.txt,NickLouth,NickLouth
1468,204126newsML.txt,NickLouth,KirstinRidley
1469,205508newsML.txt,NickLouth,GrahamEarnshaw
1470,206917newsML.txt,NickLouth,KirstinRidley
1471,206941newsML.txt,NickLouth,AlexanderSmith
1472,207281newsML.txt,NickLouth,FumikoFujisaki
1473,216492newsML.txt,NickLouth,JoeOrtiz
1474,220172newsML.txt,NickLouth,KevinDrawbaugh
1475,220671newsML.txt,NickLouth,EricAuchard
1476,233169newsML.txt,NickLouth,BradDorfman
1477,237046newsML.txt,NickLouth,NickLouth
1478,237257newsML.txt,NickLouth,DavidLawder
1479,23797newsML.txt,NickLouth,KirstinRidley
1480,26653newsML.txt,NickLouth,NickLouth
1481,273191newsML.txt,NickLouth,NickLouth
1482,285397newsML.txt,NickLouth,NickLouth
1483,285650newsML.txt,NickLouth,NickLouth
1484,287937newsML.txt,NickLouth,JoWinterbottom
1485,288632newsML.txt,NickLouth,NickLouth
1486,293763newsML.txt,NickLouth,NickLouth
1487,293819newsML.txt,NickLouth,BernardHickey
1488,296245newsML.txt,NickLouth,FumikoFujisaki
1489,303480newsML.txt,NickLouth,KevinMorrison
1490,305972newsML.txt,NickLouth,JoWinterbottom
1491,307890newsML.txt,NickLouth,NickLouth
1492,308915newsML.txt,NickLouth,DavidLawder
1493,314089newsML.txt,NickLouth,NickLouth
1494,317775newsML.txt,NickLouth,NickLouth
1495,321575newsML.txt,NickLouth,BradDorfman
1496,321601newsML.txt,NickLouth,NickLouth
1497,321644newsML.txt,NickLouth,KeithWeir
1498,321782newsML.txt,NickLouth,NickLouth
1499,322765newsML.txt,NickLouth,JaneMacartney
1500,323764newsML.txt,NickLouth,DarrenSchuettler
1501,323846newsML.txt,NickLouth,TheresePoletti
1502,324720newsML.txt,NickLouth,KouroshKarimkhany
1503,328329newsML.txt,NickLouth,KouroshKarimkhany
1504,331530newsML.txt,NickLouth,NickLouth
1505,333836newsML.txt,NickLouth,JanLopatka
1506,337773newsML.txt,NickLouth,MarcelMichelson
1507,337977newsML.txt,NickLouth,EricAuchard
1508,340857newsML.txt,NickLouth,KeithWeir
1509,340917newsML.txt,NickLouth,BenjaminKangLim
1510,35227newsML.txt,NickLouth,NickLouth
1511,353163newsML.txt,NickLouth,BradDorfman
1512,354412newsML.txt,NickLouth,EricAuchard
1513,35997newsML.txt,NickLouth,KarlPenhaul
1514,360350newsML.txt,NickLouth,EdnaFernandes
1515,3665newsML.txt,NickLouth,AlexanderSmith
1516,2911newsML.txt,PatriciaCommins,PatriciaCommins
1517,293689newsML.txt,PatriciaCommins,PatriciaCommins
1518,294155newsML.txt,PatriciaCommins,PatriciaCommins
1519,29747newsML.txt,PatriciaCommins,EricAuchard
1520,302920newsML.txt,PatriciaCommins,JaneMacartney
1521,303107newsML.txt,PatriciaCommins,DavidLawder
1522,303415newsML.txt,PatriciaCommins,JaneMacartney
1523,314014newsML.txt,PatriciaCommins,JoWinterbottom
1524,32110newsML.txt,PatriciaCommins,PatriciaCommins
1525,331817newsML.txt,PatriciaCommins,PatriciaCommins
1526,334989newsML.txt,PatriciaCommins,BenjaminKangLim
1527,335312newsML.txt,PatriciaCommins,BenjaminKangLim
1528,33704newsML.txt,PatriciaCommins,PatriciaCommins
1529,343984newsML.txt,PatriciaCommins,PatriciaCommins
1530,347178newsML.txt,PatriciaCommins,PatriciaCommins
1531,35005newsML.txt,PatriciaCommins,BradDorfman
1532,350167newsML.txt,PatriciaCommins,PatriciaCommins
1533,351736newsML.txt,PatriciaCommins,PatriciaCommins
1534,357162newsML.txt,PatriciaCommins,DavidLawder
1535,357273newsML.txt,PatriciaCommins,AlanCrosby
1536,360832newsML.txt,PatriciaCommins,PatriciaCommins
1537,363833newsML.txt,PatriciaCommins,PatriciaCommins
1538,384813newsML.txt,PatriciaCommins,PatriciaCommins
1539,384968newsML.txt,PatriciaCommins,PatriciaCommins
1540,384992newsML.txt,PatriciaCommins,EricAuchard
1541,386926newsML.txt,PatriciaCommins,EricAuchard
1542,386989newsML.txt,PatriciaCommins,GrahamEarnshaw
1543,388290newsML.txt,PatriciaCommins,PatriciaCommins
1544,388381newsML.txt,PatriciaCommins,PatriciaCommins
1545,388386newsML.txt,PatriciaCommins,PatriciaCommins
1546,390115newsML.txt,PatriciaCommins,PatriciaCommins
1547,391260newsML.txt,PatriciaCommins,HeatherScoffield
1548,391445newsML.txt,PatriciaCommins,PatriciaCommins
1549,391498newsML.txt,PatriciaCommins,EdnaFernandes
1550,397964newsML.txt,PatriciaCommins,DarrenSchuettler
1551,398230newsML.txt,PatriciaCommins,KirstinRidley
1552,404398newsML.txt,PatriciaCommins,PatriciaCommins
1553,404426newsML.txt,PatriciaCommins,TimFarrand
1554,404982newsML.txt,PatriciaCommins,PatriciaCommins
1555,404985newsML.txt,PatriciaCommins,PatriciaCommins
1556,407636newsML.txt,PatriciaCommins,PatriciaCommins
1557,413779newsML.txt,PatriciaCommins,GrahamEarnshaw
1558,415401newsML.txt,PatriciaCommins,GrahamEarnshaw
1559,429308newsML.txt,PatriciaCommins,KeithWeir
1560,43225newsML.txt,PatriciaCommins,GrahamEarnshaw
1561,433550newsML.txt,PatriciaCommins,PatriciaCommins
1562,436695newsML.txt,PatriciaCommins,AlanCrosby
1563,450332newsML.txt,PatriciaCommins,MarcelMichelson
1564,456459newsML.txt,PatriciaCommins,PatriciaCommins
1565,466395newsML.txt,PatriciaCommins,PatriciaCommins
1566,307401newsML.txt,PeterHumphrey,PeterHumphrey
1567,316341newsML.txt,PeterHumphrey,PeterHumphrey
1568,31899newsML.txt,PeterHumphrey,KevinMorrison
1569,320020newsML.txt,PeterHumphrey,PeterHumphrey
1570,320182newsML.txt,PeterHumphrey,TanEeLyn
1571,326472newsML.txt,PeterHumphrey,PeterHumphrey
1572,326618newsML.txt,PeterHumphrey,PeterHumphrey
1573,332506newsML.txt,PeterHumphrey,PeterHumphrey
1574,33468newsML.txt,PeterHumphrey,KevinMorrison
1575,334765newsML.txt,PeterHumphrey,PeterHumphrey
1576,368184newsML.txt,PeterHumphrey,PeterHumphrey
1577,370981newsML.txt,PeterHumphrey,PeterHumphrey
1578,371028newsML.txt,PeterHumphrey,KarlPenhaul
1579,37228newsML.txt,PeterHumphrey,PeterHumphrey
1580,375444newsML.txt,PeterHumphrey,DavidLawder
1581,377142newsML.txt,PeterHumphrey,KirstinRidley
1582,380077newsML.txt,PeterHumphrey,JonathanBirt
1583,397843newsML.txt,PeterHumphrey,PeterHumphrey
1584,399135newsML.txt,PeterHumphrey,PeterHumphrey
1585,402503newsML.txt,PeterHumphrey,AlanCrosby
1586,405550newsML.txt,PeterHumphrey,PeterHumphrey
1587,412192newsML.txt,PeterHumphrey,KarlPenhaul
1588,419552newsML.txt,PeterHumphrey,PeterHumphrey
1589,421042newsML.txt,PeterHumphrey,PeterHumphrey
1590,425344newsML.txt,PeterHumphrey,PeterHumphrey
1591,426647newsML.txt,PeterHumphrey,PeterHumphrey
1592,42702newsML.txt,PeterHumphrey,PeterHumphrey
1593,434776newsML.txt,PeterHumphrey,PeterHumphrey
1594,434825newsML.txt,PeterHumphrey,PeterHumphrey
1595,436325newsML.txt,PeterHumphrey,DavidLawder
1596,439426newsML.txt,PeterHumphrey,PeterHumphrey
1597,454863newsML.txt,PeterHumphrey,PeterHumphrey
1598,467908newsML.txt,PeterHumphrey,PeterHumphrey
1599,4733newsML.txt,PeterHumphrey,PeterHumphrey
1600,487511newsML.txt,PeterHumphrey,PeterHumphrey
1601,491001newsML.txt,PeterHumphrey,PeterHumphrey
1602,493759newsML.txt,PeterHumphrey,EdnaFernandes
1603,499760newsML.txt,PeterHumphrey,FumikoFujisaki
1604,509680newsML.txt,PeterHumphrey,PeterHumphrey
