doc,obs,pred
37073newsML.txt,LynnleyBrowning,LynnleyBrowning
390774newsML.txt,LynnleyBrowning,LynnleyBrowning
397543newsML.txt,LynnleyBrowning,LynnleyBrowning
404096newsML.txt,LynnleyBrowning,LynnleyBrowning
407094newsML.txt,LynnleyBrowning,LynnleyBrowning
420768newsML.txt,LynnleyBrowning,LynnleyBrowning
432812newsML.txt,LynnleyBrowning,LynnleyBrowning
43494newsML.txt,LynnleyBrowning,LynnleyBrowning
442294newsML.txt,LynnleyBrowning,LynnleyBrowning
452595newsML.txt,LynnleyBrowning,LynnleyBrowning
465761newsML.txt,LynnleyBrowning,LynnleyBrowning
465820newsML.txt,LynnleyBrowning,LynnleyBrowning
481244newsML.txt,LynnleyBrowning,LynnleyBrowning
48188newsML.txt,LynnleyBrowning,LynnleyBrowning
490772newsML.txt,LynnleyBrowning,LynnleyBrowning
499374newsML.txt,LynnleyBrowning,LynnleyBrowning
511387newsML.txt,LynnleyBrowning,LynnleyBrowning
516888newsML.txt,LynnleyBrowning,LynnleyBrowning
52569newsML.txt,LynnleyBrowning,LynnleyBrowning
55464newsML.txt,LynnleyBrowning,LynnleyBrowning
55512newsML.txt,LynnleyBrowning,LynnleyBrowning
56273newsML.txt,LynnleyBrowning,LynnleyBrowning
565907newsML.txt,LynnleyBrowning,LynnleyBrowning
597530newsML.txt,LynnleyBrowning,LynnleyBrowning
601534newsML.txt,LynnleyBrowning,LynnleyBrowning
613563newsML.txt,LynnleyBrowning,LynnleyBrowning
619783newsML.txt,LynnleyBrowning,LynnleyBrowning
636379newsML.txt,LynnleyBrowning,LynnleyBrowning
636476newsML.txt,LynnleyBrowning,LynnleyBrowning
63900newsML.txt,LynnleyBrowning,LynnleyBrowning
639556newsML.txt,LynnleyBrowning,LynnleyBrowning
639638newsML.txt,LynnleyBrowning,LynnleyBrowning
642734newsML.txt,LynnleyBrowning,LynnleyBrowning
663160newsML.txt,LynnleyBrowning,LynnleyBrowning
66810newsML.txt,LynnleyBrowning,LynnleyBrowning
669237newsML.txt,LynnleyBrowning,LynnleyBrowning
671745newsML.txt,LynnleyBrowning,LynnleyBrowning
672497newsML.txt,LynnleyBrowning,LynnleyBrowning
672575newsML.txt,LynnleyBrowning,LynnleyBrowning
675753newsML.txt,LynnleyBrowning,LynnleyBrowning
679778newsML.txt,LynnleyBrowning,LynnleyBrowning
685679newsML.txt,LynnleyBrowning,LynnleyBrowning
692007newsML.txt,LynnleyBrowning,LynnleyBrowning
234470newsML.txt,MarcelMichelson,MarcelMichelson
234475newsML.txt,MarcelMichelson,MarcelMichelson
234581newsML.txt,MarcelMichelson,MarcelMichelson
235208newsML.txt,MarcelMichelson,MarcelMichelson
235357newsML.txt,MarcelMichelson,MarcelMichelson
235436newsML.txt,MarcelMichelson,MarcelMichelson
237515newsML.txt,MarcelMichelson,KouroshKarimkhany
238398newsML.txt,MarcelMichelson,PierreTran
240216newsML.txt,MarcelMichelson,MarcelMichelson
240436newsML.txt,MarcelMichelson,MarcelMichelson
240939newsML.txt,MarcelMichelson,MarcelMichelson
240941newsML.txt,MarcelMichelson,MarcelMichelson
249680newsML.txt,MarcelMichelson,MarcelMichelson
253288newsML.txt,MarcelMichelson,MarcelMichelson
259817newsML.txt,MarcelMichelson,LynnleyBrowning
262590newsML.txt,MarcelMichelson,MarcelMichelson
265353newsML.txt,MarcelMichelson,MarcelMichelson
268216newsML.txt,MarcelMichelson,JonathanBirt
268269newsML.txt,MarcelMichelson,JonathanBirt
268454newsML.txt,MarcelMichelson,TheresePoletti
270846newsML.txt,MarcelMichelson,MarcelMichelson
271811newsML.txt,MarcelMichelson,PierreTran
271812newsML.txt,MarcelMichelson,PierreTran
275298newsML.txt,MarcelMichelson,MarcelMichelson
303194newsML.txt,MarcelMichelson,LynnleyBrowning
303920newsML.txt,MarcelMichelson,LynnleyBrowning
306113newsML.txt,MarcelMichelson,PierreTran
306932newsML.txt,MarcelMichelson,LynneO'Donnell
309164newsML.txt,MarcelMichelson,MarcelMichelson
312308newsML.txt,MarcelMichelson,KirstinRidley
313235newsML.txt,MarcelMichelson,KirstinRidley
319004newsML.txt,MarcelMichelson,KirstinRidley
325089newsML.txt,MarcelMichelson,MarcelMichelson
326084newsML.txt,MarcelMichelson,MarcelMichelson
326839newsML.txt,MarcelMichelson,MarcelMichelson
329000newsML.txt,MarcelMichelson,KirstinRidley
338982newsML.txt,MarcelMichelson,MarcelMichelson
341142newsML.txt,MarcelMichelson,MarcelMichelson
342055newsML.txt,MarcelMichelson,MarcelMichelson
344888newsML.txt,MarcelMichelson,MarcelMichelson
345720newsML.txt,MarcelMichelson,MarcelMichelson
348314newsML.txt,MarcelMichelson,MarcelMichelson
348315newsML.txt,MarcelMichelson,MarcelMichelson
351515newsML.txt,MarcelMichelson,MarcelMichelson
351579newsML.txt,MarcelMichelson,PierreTran
351745newsML.txt,MarcelMichelson,PierreTran
351919newsML.txt,MarcelMichelson,MarcelMichelson
352335newsML.txt,MarcelMichelson,PierreTran
352449newsML.txt,MarcelMichelson,MarcelMichelson
358545newsML.txt,MarcelMichelson,SamuelPerry
408940newsML.txt,MarkBendeich,KevinMorrison
416112newsML.txt,MarkBendeich,KevinMorrison
419374newsML.txt,MarkBendeich,KevinMorrison
422190newsML.txt,MarkBendeich,JoWinterbottom
422261newsML.txt,MarkBendeich,KevinMorrison
425083newsML.txt,MarkBendeich,MarkBendeich
425125newsML.txt,MarkBendeich,MarkBendeich
426467newsML.txt,MarkBendeich,AlanCrosby
434629newsML.txt,MarkBendeich,MarkBendeich
441274newsML.txt,MarkBendeich,MarkBendeich
441325newsML.txt,MarkBendeich,MarkBendeich
454389newsML.txt,MarkBendeich,MarkBendeich
454600newsML.txt,MarkBendeich,MarkBendeich
454625newsML.txt,MarkBendeich,MarkBendeich
464652newsML.txt,MarkBendeich,MarkBendeich
50901newsML.txt,MarkBendeich,MarkBendeich
526254newsML.txt,MarkBendeich,MarkBendeich
526270newsML.txt,MarkBendeich,MarkBendeich
52751newsML.txt,MarkBendeich,KevinMorrison
529811newsML.txt,MarkBendeich,MarkBendeich
529855newsML.txt,MarkBendeich,MarkBendeich
530353newsML.txt,MarkBendeich,MarkBendeich
533595newsML.txt,MarkBendeich,LynnleyBrowning
548664newsML.txt,MarkBendeich,MarkBendeich
548680newsML.txt,MarkBendeich,MarkBendeich
552232newsML.txt,MarkBendeich,PierreTran
564452newsML.txt,MarkBendeich,DavidLawder
564489newsML.txt,MarkBendeich,DavidLawder
567757newsML.txt,MarkBendeich,MarkBendeich
567780newsML.txt,MarkBendeich,MarkBendeich
57028newsML.txt,MarkBendeich,JaneMacartney
570837newsML.txt,MarkBendeich,BradDorfman
575912newsML.txt,MarkBendeich,MarkBendeich
580795newsML.txt,MarkBendeich,KevinMorrison
580804newsML.txt,MarkBendeich,DarrenSchuettler
586226newsML.txt,MarkBendeich,MarkBendeich
588023newsML.txt,MarkBendeich,DarrenSchuettler
591708newsML.txt,MarkBendeich,MarkBendeich
593408newsML.txt,MarkBendeich,MarkBendeich
596003newsML.txt,MarkBendeich,MarkBendeich
596038newsML.txt,MarkBendeich,MarkBendeich
596049newsML.txt,MarkBendeich,MarkBendeich
599480newsML.txt,MarkBendeich,MarkBendeich
600640newsML.txt,MarkBendeich,MarkBendeich
603160newsML.txt,MarkBendeich,MarkBendeich
61265newsML.txt,MarkBendeich,HeatherScoffield
62730newsML.txt,MarkBendeich,JonathanBirt
627801newsML.txt,MarkBendeich,GrahamEarnshaw
64099newsML.txt,MarkBendeich,KevinMorrison
641597newsML.txt,MarkBendeich,HeatherScoffield
321580newsML.txt,MartinWolk,MartinWolk
322123newsML.txt,MartinWolk,MartinWolk
322145newsML.txt,MartinWolk,MartinWolk
322722newsML.txt,MartinWolk,MartinWolk
324868newsML.txt,MartinWolk,KouroshKarimkhany
328590newsML.txt,MartinWolk,KouroshKarimkhany
33775newsML.txt,MartinWolk,MartinWolk
337850newsML.txt,MartinWolk,MartinWolk
347170newsML.txt,MartinWolk,MartinWolk
35113newsML.txt,MartinWolk,MartinWolk
354157newsML.txt,MartinWolk,DavidLawder
354194newsML.txt,MartinWolk,MartinWolk
373171newsML.txt,MartinWolk,MartinWolk
390085newsML.txt,MartinWolk,SamuelPerry
396291newsML.txt,MartinWolk,MartinWolk
408450newsML.txt,MartinWolk,MartinWolk
414923newsML.txt,MartinWolk,MartinWolk
427444newsML.txt,MartinWolk,MatthewBunce
4289newsML.txt,MartinWolk,MartinWolk
433316newsML.txt,MartinWolk,MartinWolk
43919newsML.txt,MartinWolk,JonathanBirt
44606newsML.txt,MartinWolk,KouroshKarimkhany
453195newsML.txt,MartinWolk,MartinWolk
45496newsML.txt,MartinWolk,JonathanBirt
460399newsML.txt,MartinWolk,MartinWolk
463526newsML.txt,MartinWolk,MartinWolk
465191newsML.txt,MartinWolk,SamuelPerry
46611newsML.txt,MartinWolk,KouroshKarimkhany
482117newsML.txt,MartinWolk,MartinWolk
48412newsML.txt,MartinWolk,BradDorfman
484575newsML.txt,MartinWolk,TheresePoletti
491129newsML.txt,MartinWolk,MartinWolk
491145newsML.txt,MartinWolk,KeithWeir
493869newsML.txt,MartinWolk,MartinWolk
494876newsML.txt,MartinWolk,KeithWeir
502633newsML.txt,MartinWolk,MartinWolk
502931newsML.txt,MartinWolk,MartinWolk
513686newsML.txt,MartinWolk,MartinWolk
515844newsML.txt,MartinWolk,MartinWolk
517388newsML.txt,MartinWolk,MartinWolk
517405newsML.txt,MartinWolk,MartinWolk
520564newsML.txt,MartinWolk,MartinWolk
521102newsML.txt,MartinWolk,MartinWolk
521317newsML.txt,MartinWolk,MartinWolk
54256newsML.txt,MartinWolk,MartinWolk
544848newsML.txt,MartinWolk,MartinWolk
544872newsML.txt,MartinWolk,MartinWolk
546928newsML.txt,MartinWolk,RogerFillion
54817newsML.txt,MartinWolk,FumikoFujisaki
56742newsML.txt,MartinWolk,MartinWolk
362892newsML.txt,MatthewBunce,PierreTran
365213newsML.txt,MatthewBunce,MatthewBunce
366525newsML.txt,MatthewBunce,MatthewBunce
369043newsML.txt,MatthewBunce,MatthewBunce
375057newsML.txt,MatthewBunce,MatthewBunce
377937newsML.txt,MatthewBunce,MatthewBunce
381802newsML.txt,MatthewBunce,MatthewBunce
381833newsML.txt,MatthewBunce,MatthewBunce
403844newsML.txt,MatthewBunce,MatthewBunce
403861newsML.txt,MatthewBunce,MatthewBunce
406980newsML.txt,MatthewBunce,MatthewBunce
417209newsML.txt,MatthewBunce,MatthewBunce
429044newsML.txt,MatthewBunce,MatthewBunce
429054newsML.txt,MatthewBunce,MatthewBunce
429060newsML.txt,MatthewBunce,MatthewBunce
429932newsML.txt,MatthewBunce,MatthewBunce
432733newsML.txt,MatthewBunce,MatthewBunce
435827newsML.txt,MatthewBunce,MatthewBunce
455687newsML.txt,MatthewBunce,MatthewBunce
458645newsML.txt,MatthewBunce,MatthewBunce
462692newsML.txt,MatthewBunce,MatthewBunce
471546newsML.txt,MatthewBunce,MatthewBunce
471573newsML.txt,MatthewBunce,MatthewBunce
487152newsML.txt,MatthewBunce,MatthewBunce
48925newsML.txt,MatthewBunce,MatthewBunce
490605newsML.txt,MatthewBunce,MatthewBunce
496232newsML.txt,MatthewBunce,MatthewBunce
499240newsML.txt,MatthewBunce,MatthewBunce
502183newsML.txt,MatthewBunce,MatthewBunce
512807newsML.txt,MatthewBunce,MatthewBunce
520069newsML.txt,MatthewBunce,MatthewBunce
524177newsML.txt,MatthewBunce,MatthewBunce
52449newsML.txt,MatthewBunce,MatthewBunce
527488newsML.txt,MatthewBunce,MatthewBunce
535007newsML.txt,MatthewBunce,MatthewBunce
543329newsML.txt,MatthewBunce,MatthewBunce
549927newsML.txt,MatthewBunce,MatthewBunce
549929newsML.txt,MatthewBunce,MatthewBunce
553338newsML.txt,MatthewBunce,MatthewBunce
562380newsML.txt,MatthewBunce,MatthewBunce
568925newsML.txt,MatthewBunce,MatthewBunce
568933newsML.txt,MatthewBunce,MatthewBunce
578630newsML.txt,MatthewBunce,MatthewBunce
581945newsML.txt,MatthewBunce,MatthewBunce
585792newsML.txt,MatthewBunce,MatthewBunce
585799newsML.txt,MatthewBunce,MatthewBunce
649330newsML.txt,MatthewBunce,MatthewBunce
655872newsML.txt,MatthewBunce,MatthewBunce
658870newsML.txt,MatthewBunce,MatthewBunce
658873newsML.txt,MatthewBunce,MatthewBunce
42763newsML.txt,MichaelConnor,JohnMastrini
430465newsML.txt,MichaelConnor,MichaelConnor
430536newsML.txt,MichaelConnor,MichaelConnor
436431newsML.txt,MichaelConnor,MichaelConnor
436742newsML.txt,MichaelConnor,MichaelConnor
445797newsML.txt,MichaelConnor,MichaelConnor
449088newsML.txt,MichaelConnor,MichaelConnor
450775newsML.txt,MichaelConnor,MichaelConnor
453294newsML.txt,MichaelConnor,MichaelConnor
459052newsML.txt,MichaelConnor,MichaelConnor
459205newsML.txt,MichaelConnor,MichaelConnor
462265newsML.txt,MichaelConnor,MichaelConnor
462353newsML.txt,MichaelConnor,MichaelConnor
469650newsML.txt,MichaelConnor,MichaelConnor
48231newsML.txt,MichaelConnor,RogerFillion
486895newsML.txt,MichaelConnor,KeithWeir
486930newsML.txt,MichaelConnor,KirstinRidley
489381newsML.txt,MichaelConnor,KeithWeir
491126newsML.txt,MichaelConnor,MichaelConnor
49586newsML.txt,MichaelConnor,RogerFillion
497480newsML.txt,MichaelConnor,KarlPenhaul
506971newsML.txt,MichaelConnor,MichaelConnor
517601newsML.txt,MichaelConnor,MichaelConnor
520670newsML.txt,MichaelConnor,MichaelConnor
520672newsML.txt,MichaelConnor,MichaelConnor
526998newsML.txt,MichaelConnor,MichaelConnor
528203newsML.txt,MichaelConnor,MichaelConnor
528737newsML.txt,MichaelConnor,MichaelConnor
530677newsML.txt,MichaelConnor,SimonCowell
532335newsML.txt,MichaelConnor,SamuelPerry
534092newsML.txt,MichaelConnor,MichaelConnor
534156newsML.txt,MichaelConnor,MichaelConnor
534165newsML.txt,MichaelConnor,MichaelConnor
536857newsML.txt,MichaelConnor,SamuelPerry
540454newsML.txt,MichaelConnor,MichaelConnor
542510newsML.txt,MichaelConnor,ToddNissen
582683newsML.txt,MichaelConnor,ToddNissen
583420newsML.txt,MichaelConnor,DavidLawder
600966newsML.txt,MichaelConnor,KouroshKarimkhany
609390newsML.txt,MichaelConnor,MichaelConnor
609836newsML.txt,MichaelConnor,MichaelConnor
616986newsML.txt,MichaelConnor,MichaelConnor
622688newsML.txt,MichaelConnor,MichaelConnor
625493newsML.txt,MichaelConnor,MichaelConnor
627633newsML.txt,MichaelConnor,MichaelConnor
633922newsML.txt,MichaelConnor,MichaelConnor
634005newsML.txt,MichaelConnor,MichaelConnor
637058newsML.txt,MichaelConnor,MichaelConnor
638970newsML.txt,MichaelConnor,MichaelConnor
645726newsML.txt,MichaelConnor,MichaelConnor
229833newsML.txt,MureDickie,GrahamEarnshaw
24252newsML.txt,MureDickie,SarahDavison
25426newsML.txt,MureDickie,LynneO'Donnell
257503newsML.txt,MureDickie,FumikoFujisaki
262723newsML.txt,MureDickie,MureDickie
262730newsML.txt,MureDickie,MureDickie
26391newsML.txt,MureDickie,FumikoFujisaki
26392newsML.txt,MureDickie,PeterHumphrey
264047newsML.txt,MureDickie,PeterHumphrey
264050newsML.txt,MureDickie,PeterHumphrey
26408newsML.txt,MureDickie,FumikoFujisaki
265806newsML.txt,MureDickie,TimFarrand
266980newsML.txt,MureDickie,JaneMacartney
268619newsML.txt,MureDickie,PeterHumphrey
275638newsML.txt,MureDickie,JaneMacartney
276105newsML.txt,MureDickie,WilliamKazer
276760newsML.txt,MureDickie,MureDickie
277881newsML.txt,MureDickie,KarlPenhaul
281041newsML.txt,MureDickie,WilliamKazer
281124newsML.txt,MureDickie,WilliamKazer
281146newsML.txt,MureDickie,GrahamEarnshaw
284771newsML.txt,MureDickie,MureDickie
288585newsML.txt,MureDickie,LynneO'Donnell
290951newsML.txt,MureDickie,MartinWolk
293598newsML.txt,MureDickie,JaneMacartney
29518newsML.txt,MureDickie,PeterHumphrey
296014newsML.txt,MureDickie,MureDickie
29645newsML.txt,MureDickie,MureDickie
297664newsML.txt,MureDickie,MureDickie
301677newsML.txt,MureDickie,WilliamKazer
317468newsML.txt,MureDickie,FumikoFujisaki
324666newsML.txt,MureDickie,JimGilchrist
339187newsML.txt,MureDickie,MureDickie
339199newsML.txt,MureDickie,MureDickie
340723newsML.txt,MureDickie,JaneMacartney
342400newsML.txt,MureDickie,PeterHumphrey
343859newsML.txt,MureDickie,MureDickie
345218newsML.txt,MureDickie,MureDickie
345246newsML.txt,MureDickie,ScottHillis
345300newsML.txt,MureDickie,MureDickie
345444newsML.txt,MureDickie,MureDickie
347084newsML.txt,MureDickie,MureDickie
34733newsML.txt,MureDickie,MureDickie
34792newsML.txt,MureDickie,MureDickie
349836newsML.txt,MureDickie,MureDickie
349837newsML.txt,MureDickie,MureDickie
349840newsML.txt,MureDickie,MureDickie
349895newsML.txt,MureDickie,MureDickie
357077newsML.txt,MureDickie,MureDickie
362034newsML.txt,MureDickie,MureDickie
196611newsML.txt,NickLouth,NickLouth
200027newsML.txt,NickLouth,NickLouth
204126newsML.txt,NickLouth,NickLouth
205508newsML.txt,NickLouth,NickLouth
206917newsML.txt,NickLouth,NickLouth
206941newsML.txt,NickLouth,NickLouth
207281newsML.txt,NickLouth,NickLouth
216492newsML.txt,NickLouth,KirstinRidley
220172newsML.txt,NickLouth,RogerFillion
220671newsML.txt,NickLouth,NickLouth
233169newsML.txt,NickLouth,NickLouth
237046newsML.txt,NickLouth,NickLouth
237257newsML.txt,NickLouth,BradDorfman
23797newsML.txt,NickLouth,MarcelMichelson
26653newsML.txt,NickLouth,NickLouth
273191newsML.txt,NickLouth,NickLouth
285397newsML.txt,NickLouth,MarcelMichelson
285650newsML.txt,NickLouth,MartinWolk
287937newsML.txt,NickLouth,NickLouth
288632newsML.txt,NickLouth,NickLouth
293763newsML.txt,NickLouth,NickLouth
293819newsML.txt,NickLouth,NickLouth
296245newsML.txt,NickLouth,NickLouth
303480newsML.txt,NickLouth,NickLouth
305972newsML.txt,NickLouth,NickLouth
307890newsML.txt,NickLouth,NickLouth
308915newsML.txt,NickLouth,NickLouth
314089newsML.txt,NickLouth,KirstinRidley
317775newsML.txt,NickLouth,RogerFillion
321575newsML.txt,NickLouth,NickLouth
321601newsML.txt,NickLouth,NickLouth
321644newsML.txt,NickLouth,NickLouth
321782newsML.txt,NickLouth,NickLouth
322765newsML.txt,NickLouth,KirstinRidley
323764newsML.txt,NickLouth,NickLouth
323846newsML.txt,NickLouth,TheresePoletti
324720newsML.txt,NickLouth,NickLouth
328329newsML.txt,NickLouth,NickLouth
331530newsML.txt,NickLouth,NickLouth
333836newsML.txt,NickLouth,NickLouth
337773newsML.txt,NickLouth,NickLouth
337977newsML.txt,NickLouth,NickLouth
340857newsML.txt,NickLouth,NickLouth
340917newsML.txt,NickLouth,KirstinRidley
35227newsML.txt,NickLouth,KirstinRidley
353163newsML.txt,NickLouth,KirstinRidley
354412newsML.txt,NickLouth,NickLouth
35997newsML.txt,NickLouth,KirstinRidley
360350newsML.txt,NickLouth,NickLouth
3665newsML.txt,NickLouth,NickLouth
2911newsML.txt,PatriciaCommins,PatriciaCommins
293689newsML.txt,PatriciaCommins,PatriciaCommins
294155newsML.txt,PatriciaCommins,PatriciaCommins
29747newsML.txt,PatriciaCommins,PatriciaCommins
302920newsML.txt,PatriciaCommins,PatriciaCommins
303107newsML.txt,PatriciaCommins,KouroshKarimkhany
303415newsML.txt,PatriciaCommins,PatriciaCommins
314014newsML.txt,PatriciaCommins,BradDorfman
32110newsML.txt,PatriciaCommins,PatriciaCommins
331817newsML.txt,PatriciaCommins,PatriciaCommins
334989newsML.txt,PatriciaCommins,KouroshKarimkhany
335312newsML.txt,PatriciaCommins,KouroshKarimkhany
33704newsML.txt,PatriciaCommins,PatriciaCommins
343984newsML.txt,PatriciaCommins,KouroshKarimkhany
347178newsML.txt,PatriciaCommins,PatriciaCommins
35005newsML.txt,PatriciaCommins,PatriciaCommins
350167newsML.txt,PatriciaCommins,BradDorfman
351736newsML.txt,PatriciaCommins,BradDorfman
357162newsML.txt,PatriciaCommins,JonathanBirt
357273newsML.txt,PatriciaCommins,TimFarrand
360832newsML.txt,PatriciaCommins,PatriciaCommins
363833newsML.txt,PatriciaCommins,PatriciaCommins
384813newsML.txt,PatriciaCommins,BradDorfman
384968newsML.txt,PatriciaCommins,PatriciaCommins
384992newsML.txt,PatriciaCommins,KevinMorrison
386926newsML.txt,PatriciaCommins,TimFarrand
386989newsML.txt,PatriciaCommins,PatriciaCommins
388290newsML.txt,PatriciaCommins,PatriciaCommins
388381newsML.txt,PatriciaCommins,TimFarrand
388386newsML.txt,PatriciaCommins,LynnleyBrowning
390115newsML.txt,PatriciaCommins,TheresePoletti
391260newsML.txt,PatriciaCommins,LynnleyBrowning
391445newsML.txt,PatriciaCommins,KouroshKarimkhany
391498newsML.txt,PatriciaCommins,PatriciaCommins
397964newsML.txt,PatriciaCommins,SimonCowell
398230newsML.txt,PatriciaCommins,EricAuchard
404398newsML.txt,PatriciaCommins,PatriciaCommins
404426newsML.txt,PatriciaCommins,PatriciaCommins
404982newsML.txt,PatriciaCommins,PatriciaCommins
404985newsML.txt,PatriciaCommins,PatriciaCommins
407636newsML.txt,PatriciaCommins,PatriciaCommins
413779newsML.txt,PatriciaCommins,KouroshKarimkhany
415401newsML.txt,PatriciaCommins,KouroshKarimkhany
429308newsML.txt,PatriciaCommins,PatriciaCommins
43225newsML.txt,PatriciaCommins,PatriciaCommins
433550newsML.txt,PatriciaCommins,PatriciaCommins
436695newsML.txt,PatriciaCommins,PatriciaCommins
450332newsML.txt,PatriciaCommins,TimFarrand
456459newsML.txt,PatriciaCommins,TheresePoletti
466395newsML.txt,PatriciaCommins,PatriciaCommins
307401newsML.txt,PeterHumphrey,PeterHumphrey
316341newsML.txt,PeterHumphrey,PeterHumphrey
31899newsML.txt,PeterHumphrey,PeterHumphrey
320020newsML.txt,PeterHumphrey,PeterHumphrey
320182newsML.txt,PeterHumphrey,PeterHumphrey
326472newsML.txt,PeterHumphrey,PeterHumphrey
326618newsML.txt,PeterHumphrey,PeterHumphrey
332506newsML.txt,PeterHumphrey,PeterHumphrey
33468newsML.txt,PeterHumphrey,PeterHumphrey
334765newsML.txt,PeterHumphrey,PeterHumphrey
368184newsML.txt,PeterHumphrey,PeterHumphrey
370981newsML.txt,PeterHumphrey,PeterHumphrey
371028newsML.txt,PeterHumphrey,PeterHumphrey
37228newsML.txt,PeterHumphrey,PeterHumphrey
375444newsML.txt,PeterHumphrey,PeterHumphrey
377142newsML.txt,PeterHumphrey,PeterHumphrey
380077newsML.txt,PeterHumphrey,PeterHumphrey
397843newsML.txt,PeterHumphrey,PeterHumphrey
399135newsML.txt,PeterHumphrey,PeterHumphrey
402503newsML.txt,PeterHumphrey,JaneMacartney
405550newsML.txt,PeterHumphrey,PeterHumphrey
412192newsML.txt,PeterHumphrey,JaneMacartney
419552newsML.txt,PeterHumphrey,PeterHumphrey
421042newsML.txt,PeterHumphrey,PeterHumphrey
425344newsML.txt,PeterHumphrey,PeterHumphrey
426647newsML.txt,PeterHumphrey,PeterHumphrey
42702newsML.txt,PeterHumphrey,PeterHumphrey
434776newsML.txt,PeterHumphrey,PeterHumphrey
434825newsML.txt,PeterHumphrey,PeterHumphrey
436325newsML.txt,PeterHumphrey,PeterHumphrey
439426newsML.txt,PeterHumphrey,PeterHumphrey
454863newsML.txt,PeterHumphrey,PeterHumphrey
467908newsML.txt,PeterHumphrey,PeterHumphrey
4733newsML.txt,PeterHumphrey,PeterHumphrey
487511newsML.txt,PeterHumphrey,PeterHumphrey
491001newsML.txt,PeterHumphrey,JimGilchrist
493759newsML.txt,PeterHumphrey,PeterHumphrey
499760newsML.txt,PeterHumphrey,PeterHumphrey
509680newsML.txt,PeterHumphrey,PeterHumphrey
515230newsML.txt,PeterHumphrey,PeterHumphrey
517231newsML.txt,PeterHumphrey,PeterHumphrey
519044newsML.txt,PeterHumphrey,PeterHumphrey
523180newsML.txt,PeterHumphrey,PeterHumphrey
528054newsML.txt,PeterHumphrey,NickLouth
52952newsML.txt,PeterHumphrey,PeterHumphrey
531911newsML.txt,PeterHumphrey,PeterHumphrey
532042newsML.txt,PeterHumphrey,PeterHumphrey
546706newsML.txt,PeterHumphrey,PeterHumphrey
548809newsML.txt,PeterHumphrey,PeterHumphrey
552343newsML.txt,PeterHumphrey,PeterHumphrey
38425newsML.txt,PierreTran,PierreTran
393138newsML.txt,PierreTran,PierreTran
398321newsML.txt,PierreTran,PierreTran
399650newsML.txt,PierreTran,PierreTran
40130newsML.txt,PierreTran,PierreTran
402225newsML.txt,PierreTran,MarcelMichelson
411785newsML.txt,PierreTran,PierreTran
415783newsML.txt,PierreTran,MarcelMichelson
415824newsML.txt,PierreTran,MarcelMichelson
415971newsML.txt,PierreTran,MarcelMichelson
41993newsML.txt,PierreTran,PierreTran
421261newsML.txt,PierreTran,MarcelMichelson
421288newsML.txt,PierreTran,MarcelMichelson
421396newsML.txt,PierreTran,MarcelMichelson
421928newsML.txt,PierreTran,MarcelMichelson
433717newsML.txt,PierreTran,MarcelMichelson
434453newsML.txt,PierreTran,MarcelMichelson
434457newsML.txt,PierreTran,MarcelMichelson
436830newsML.txt,PierreTran,MarcelMichelson
436852newsML.txt,PierreTran,MarcelMichelson
437644newsML.txt,PierreTran,MarcelMichelson
443058newsML.txt,PierreTran,MartinWolk
459680newsML.txt,PierreTran,PierreTran
459782newsML.txt,PierreTran,PierreTran
467398newsML.txt,PierreTran,PierreTran
467503newsML.txt,PierreTran,PierreTran
472587newsML.txt,PierreTran,MarcelMichelson
474439newsML.txt,PierreTran,MarcelMichelson
483067newsML.txt,PierreTran,PierreTran
484844newsML.txt,PierreTran,PierreTran
488007newsML.txt,PierreTran,MarcelMichelson
488344newsML.txt,PierreTran,MarcelMichelson
488345newsML.txt,PierreTran,MarcelMichelson
491439newsML.txt,PierreTran,MarcelMichelson
492073newsML.txt,PierreTran,MarcelMichelson
497989newsML.txt,PierreTran,PierreTran
500211newsML.txt,PierreTran,PierreTran
500339newsML.txt,PierreTran,PierreTran
501165newsML.txt,PierreTran,PierreTran
503110newsML.txt,PierreTran,PierreTran
503846newsML.txt,PierreTran,PierreTran
536162newsML.txt,PierreTran,PierreTran
541712newsML.txt,PierreTran,PierreTran
544685newsML.txt,PierreTran,NickLouth
549106newsML.txt,PierreTran,PierreTran
552026newsML.txt,PierreTran,PierreTran
558908newsML.txt,PierreTran,MarcelMichelson
566723newsML.txt,PierreTran,MarcelMichelson
576483newsML.txt,PierreTran,MarcelMichelson
584112newsML.txt,PierreTran,PierreTran
264346newsML.txt,RobinSidel,JoWinterbottom
264784newsML.txt,RobinSidel,LynnleyBrowning
267130newsML.txt,RobinSidel,RobinSidel
267356newsML.txt,RobinSidel,RobinSidel
267467newsML.txt,RobinSidel,RobinSidel
268178newsML.txt,RobinSidel,RobinSidel
269611newsML.txt,RobinSidel,RobinSidel
269930newsML.txt,RobinSidel,RobinSidel
270064newsML.txt,RobinSidel,RobinSidel
270336newsML.txt,RobinSidel,RobinSidel
271767newsML.txt,RobinSidel,RobinSidel
273201newsML.txt,RobinSidel,RobinSidel
275170newsML.txt,RobinSidel,JonathanBirt
27552newsML.txt,RobinSidel,GrahamEarnshaw
284041newsML.txt,RobinSidel,RobinSidel
284177newsML.txt,RobinSidel,RobinSidel
292911newsML.txt,RobinSidel,RobinSidel
293670newsML.txt,RobinSidel,JoWinterbottom
302146newsML.txt,RobinSidel,RobinSidel
302939newsML.txt,RobinSidel,RobinSidel
