,doc,obs,pred
998,376127newsML.txt,JoWinterbottom,JoWinterbottom
999,376408newsML.txt,JoWinterbottom,JoWinterbottom
1000,353898newsML.txt,KarlPenhaul,KarlPenhaul
1001,356919newsML.txt,KarlPenhaul,KarlPenhaul
1002,356975newsML.txt,KarlPenhaul,KarlPenhaul
1003,360131newsML.txt,KarlPenhaul,KarlPenhaul
1004,365244newsML.txt,KarlPenhaul,KarlPenhaul
1005,365661newsML.txt,KarlPenhaul,KarlPenhaul
1006,366764newsML.txt,KarlPenhaul,KarlPenhaul
1007,366798newsML.txt,KarlPenhaul,KarlPenhaul
1008,369308newsML.txt,KarlPenhaul,KarlPenhaul
1009,369311newsML.txt,KarlPenhaul,KarlPenhaul
1010,369313newsML.txt,KarlPenhaul,KarlPenhaul
1011,369380newsML.txt,KarlPenhaul,KarlPenhaul
1012,369381newsML.txt,KarlPenhaul,KarlPenhaul
1013,369393newsML.txt,KarlPenhaul,KarlPenhaul
1014,37153newsML.txt,KarlPenhaul,KarlPenhaul
1015,371633newsML.txt,KarlPenhaul,KarlPenhaul
1016,375263newsML.txt,KarlPenhaul,DavidLawder
1017,375349newsML.txt,KarlPenhaul,KarlPenhaul
1018,390909newsML.txt,KarlPenhaul,KarlPenhaul
1019,390910newsML.txt,KarlPenhaul,KarlPenhaul
1020,400945newsML.txt,KarlPenhaul,KarlPenhaul
1021,404210newsML.txt,KarlPenhaul,KarlPenhaul
1022,407270newsML.txt,KarlPenhaul,KarlPenhaul
1023,420901newsML.txt,KarlPenhaul,KarlPenhaul
1024,430188newsML.txt,KarlPenhaul,KarlPenhaul
1025,436179newsML.txt,KarlPenhaul,MatthewBunce
1026,439335newsML.txt,KarlPenhaul,KarlPenhaul
1027,469159newsML.txt,KarlPenhaul,KarlPenhaul
1028,471829newsML.txt,KarlPenhaul,KarlPenhaul
1029,471835newsML.txt,KarlPenhaul,KarlPenhaul
1030,474266newsML.txt,KarlPenhaul,KarlPenhaul
1031,476648newsML.txt,KarlPenhaul,KarlPenhaul
1032,478706newsML.txt,KarlPenhaul,KarlPenhaul
1033,478806newsML.txt,KarlPenhaul,KarlPenhaul
1034,481304newsML.txt,KarlPenhaul,KarlPenhaul
1035,484332newsML.txt,KarlPenhaul,KarlPenhaul
1036,487341newsML.txt,KarlPenhaul,KarlPenhaul
1037,487412newsML.txt,KarlPenhaul,KarlPenhaul
1038,489235newsML.txt,KarlPenhaul,KarlPenhaul
1039,49165newsML.txt,KarlPenhaul,KarlPenhaul
1040,550188newsML.txt,KarlPenhaul,MatthewBunce
1041,55598newsML.txt,KarlPenhaul,KarlPenhaul
1042,575779newsML.txt,KarlPenhaul,KarlPenhaul
1043,58126newsML.txt,KarlPenhaul,KarlPenhaul
1044,582258newsML.txt,KarlPenhaul,MatthewBunce
1045,597675newsML.txt,KarlPenhaul,KarlPenhaul
1046,608925newsML.txt,KarlPenhaul,KarlPenhaul
1047,61166newsML.txt,KarlPenhaul,KarlPenhaul
1048,619906newsML.txt,KarlPenhaul,KarlPenhaul
1049,656179newsML.txt,KarlPenhaul,KarlPenhaul
1050,289105newsML.txt,KeithWeir,KirstinRidley
1051,29059newsML.txt,KeithWeir,JoWinterbottom
1052,293079newsML.txt,KeithWeir,KeithWeir
1053,294805newsML.txt,KeithWeir,KeithWeir
1054,30089newsML.txt,KeithWeir,KeithWeir
1055,302342newsML.txt,KeithWeir,RobinSidel
1056,311198newsML.txt,KeithWeir,KeithWeir
1057,325807newsML.txt,KeithWeir,KeithWeir
1058,338616newsML.txt,KeithWeir,TimFarrand
1059,341733newsML.txt,KeithWeir,KeithWeir
1060,343303newsML.txt,KeithWeir,KeithWeir
1061,346046newsML.txt,KeithWeir,KeithWeir
1062,346245newsML.txt,KeithWeir,KeithWeir
1063,347893newsML.txt,KeithWeir,KeithWeir
1064,357973newsML.txt,KeithWeir,KeithWeir
1065,373240newsML.txt,KeithWeir,KeithWeir
1066,373246newsML.txt,KeithWeir,KeithWeir
1067,373778newsML.txt,KeithWeir,KeithWeir
1068,385959newsML.txt,KeithWeir,KeithWeir
1069,391829newsML.txt,KeithWeir,SimonCowell
1070,391836newsML.txt,KeithWeir,SimonCowell
1071,393344newsML.txt,KeithWeir,KeithWeir
1072,397336newsML.txt,KeithWeir,KeithWeir
1073,399863newsML.txt,KeithWeir,KeithWeir
1074,401970newsML.txt,KeithWeir,SimonCowell
1075,405071newsML.txt,KeithWeir,KeithWeir
1076,406833newsML.txt,KeithWeir,KeithWeir
1077,408184newsML.txt,KeithWeir,KeithWeir
1078,411267newsML.txt,KeithWeir,KeithWeir
1079,434470newsML.txt,KeithWeir,KeithWeir
1080,437641newsML.txt,KeithWeir,KeithWeir
1081,437680newsML.txt,KeithWeir,KeithWeir
1082,438320newsML.txt,KeithWeir,SimonCowell
1083,440457newsML.txt,KeithWeir,KeithWeir
1084,440560newsML.txt,KeithWeir,KeithWeir
1085,443473newsML.txt,KeithWeir,KeithWeir
1086,444817newsML.txt,KeithWeir,KeithWeir
1087,447694newsML.txt,KeithWeir,KeithWeir
1088,447848newsML.txt,KeithWeir,BernardHickey
1089,448891newsML.txt,KeithWeir,KeithWeir
1090,450915newsML.txt,KeithWeir,SimonCowell
1091,462593newsML.txt,KeithWeir,KeithWeir
1092,465117newsML.txt,KeithWeir,KeithWeir
1093,47025newsML.txt,KeithWeir,SimonCowell
1094,47027newsML.txt,KeithWeir,KeithWeir
1095,477570newsML.txt,KeithWeir,KeithWeir
1096,482791newsML.txt,KeithWeir,KeithWeir
1097,48329newsML.txt,KeithWeir,KeithWeir
1098,48360newsML.txt,KeithWeir,KeithWeir
1099,490280newsML.txt,KeithWeir,JoWinterbottom
1100,330570newsML.txt,KevinDrawbaugh,LydiaZajc
1101,331542newsML.txt,KevinDrawbaugh,PierreTran
1102,336783newsML.txt,KevinDrawbaugh,ToddNissen
1103,339838newsML.txt,KevinDrawbaugh,KouroshKarimkhany
1104,342913newsML.txt,KevinDrawbaugh,KevinDrawbaugh
1105,343125newsML.txt,KevinDrawbaugh,TheresePoletti
1106,346886newsML.txt,KevinDrawbaugh,KevinDrawbaugh
1107,348184newsML.txt,KevinDrawbaugh,KevinDrawbaugh
1108,350314newsML.txt,KevinDrawbaugh,ToddNissen
1109,354287newsML.txt,KevinDrawbaugh,KouroshKarimkhany
1110,359372newsML.txt,KevinDrawbaugh,MureDickie
1111,366022newsML.txt,KevinDrawbaugh,KevinDrawbaugh
1112,366914newsML.txt,KevinDrawbaugh,KevinDrawbaugh
1113,368499newsML.txt,KevinDrawbaugh,MureDickie
1114,370086newsML.txt,KevinDrawbaugh,MureDickie
1115,371262newsML.txt,KevinDrawbaugh,KevinDrawbaugh
1116,372992newsML.txt,KevinDrawbaugh,KevinDrawbaugh
1117,375707newsML.txt,KevinDrawbaugh,KevinDrawbaugh
1118,376239newsML.txt,KevinDrawbaugh,KouroshKarimkhany
1119,384867newsML.txt,KevinDrawbaugh,KevinDrawbaugh
1120,386939newsML.txt,KevinDrawbaugh,KevinDrawbaugh
1121,388064newsML.txt,KevinDrawbaugh,KevinDrawbaugh
1122,388065newsML.txt,KevinDrawbaugh,ToddNissen
1123,388111newsML.txt,KevinDrawbaugh,KevinDrawbaugh
1124,388676newsML.txt,KevinDrawbaugh,MichaelConnor
1125,388932newsML.txt,KevinDrawbaugh,KevinDrawbaugh
1126,404470newsML.txt,KevinDrawbaugh,JonathanBirt
1127,413811newsML.txt,KevinDrawbaugh,KevinDrawbaugh
1128,413889newsML.txt,KevinDrawbaugh,KevinDrawbaugh
1129,414893newsML.txt,KevinDrawbaugh,RobinSidel
1130,416801newsML.txt,KevinDrawbaugh,KevinDrawbaugh
1131,420206newsML.txt,KevinDrawbaugh,JonathanBirt
1132,420297newsML.txt,KevinDrawbaugh,BradDorfman
1133,428233newsML.txt,KevinDrawbaugh,JonathanBirt
1134,43238newsML.txt,KevinDrawbaugh,JonathanBirt
1135,435234newsML.txt,KevinDrawbaugh,EdnaFernandes
1136,435431newsML.txt,KevinDrawbaugh,KouroshKarimkhany
1137,439578newsML.txt,KevinDrawbaugh,BradDorfman
1138,446011newsML.txt,KevinDrawbaugh,MartinWolk
1139,44733newsML.txt,KevinDrawbaugh,KouroshKarimkhany
1140,45488newsML.txt,KevinDrawbaugh,KouroshKarimkhany
1141,466424newsML.txt,KevinDrawbaugh,RogerFillion
1142,469562newsML.txt,KevinDrawbaugh,MichaelConnor
1143,472048newsML.txt,KevinDrawbaugh,KouroshKarimkhany
1144,472238newsML.txt,KevinDrawbaugh,KouroshKarimkhany
1145,472386newsML.txt,KevinDrawbaugh,KouroshKarimkhany
1146,472488newsML.txt,KevinDrawbaugh,KouroshKarimkhany
1147,473276newsML.txt,KevinDrawbaugh,KouroshKarimkhany
1148,47472newsML.txt,KevinDrawbaugh,KevinDrawbaugh
1149,477961newsML.txt,KevinDrawbaugh,ToddNissen
1150,304260newsML.txt,KevinMorrison,KevinMorrison
1151,304272newsML.txt,KevinMorrison,KevinMorrison
1152,304275newsML.txt,KevinMorrison,MarkBendeich
1153,31244newsML.txt,KevinMorrison,KirstinRidley
1154,313525newsML.txt,KevinMorrison,KevinMorrison
1155,313543newsML.txt,KevinMorrison,BernardHickey
1156,34544newsML.txt,KevinMorrison,KevinMorrison
1157,34572newsML.txt,KevinMorrison,KirstinRidley
1158,34580newsML.txt,KevinMorrison,KevinMorrison
1159,361836newsML.txt,KevinMorrison,KevinMorrison
1160,365713newsML.txt,KevinMorrison,KevinMorrison
1161,36582newsML.txt,KevinMorrison,KirstinRidley
1162,36584newsML.txt,KevinMorrison,KirstinRidley
1163,369421newsML.txt,KevinMorrison,BernardHickey
1164,373905newsML.txt,KevinMorrison,KevinMorrison
1165,373912newsML.txt,KevinMorrison,KevinMorrison
1166,373931newsML.txt,KevinMorrison,BernardHickey
1167,373952newsML.txt,KevinMorrison,BernardHickey
1168,382156newsML.txt,KevinMorrison,KevinMorrison
1169,386125newsML.txt,KevinMorrison,KevinMorrison
1170,38618newsML.txt,KevinMorrison,KirstinRidley
1171,38625newsML.txt,KevinMorrison,KirstinRidley
1172,389342newsML.txt,KevinMorrison,KevinMorrison
1173,392062newsML.txt,KevinMorrison,FumikoFujisaki
1174,392090newsML.txt,KevinMorrison,KevinMorrison
1175,40200newsML.txt,KevinMorrison,KevinMorrison
1176,402400newsML.txt,KevinMorrison,BernardHickey
1177,402410newsML.txt,KevinMorrison,BernardHickey
1178,408899newsML.txt,KevinMorrison,MarkBendeich
1179,416113newsML.txt,KevinMorrison,KevinMorrison
1180,416138newsML.txt,KevinMorrison,KevinMorrison
1181,419311newsML.txt,KevinMorrison,KevinMorrison
1182,422170newsML.txt,KevinMorrison,KevinMorrison
1183,422172newsML.txt,KevinMorrison,KevinMorrison
1184,422211newsML.txt,KevinMorrison,KevinMorrison
1185,425090newsML.txt,KevinMorrison,KevinMorrison
1186,426474newsML.txt,KevinMorrison,KevinMorrison
1187,426489newsML.txt,KevinMorrison,KevinMorrison
1188,428363newsML.txt,KevinMorrison,KirstinRidley
1189,431629newsML.txt,KevinMorrison,KevinMorrison
1190,434637newsML.txt,KevinMorrison,BradDorfman
1191,437822newsML.txt,KevinMorrison,BradDorfman
1192,441280newsML.txt,KevinMorrison,KevinMorrison
1193,441794newsML.txt,KevinMorrison,KevinMorrison
1194,446953newsML.txt,KevinMorrison,MarkBendeich
1195,448400newsML.txt,KevinMorrison,KevinMorrison
1196,4547newsML.txt,KevinMorrison,KevinMorrison
1197,469950newsML.txt,KevinMorrison,FumikoFujisaki
1198,470788newsML.txt,KevinMorrison,FumikoFujisaki
1199,473549newsML.txt,KevinMorrison,MarkBendeich
1200,434169newsML.txt,KirstinRidley,KirstinRidley
1201,435736newsML.txt,KirstinRidley,KirstinRidley
1202,440494newsML.txt,KirstinRidley,KirstinRidley
1203,440555newsML.txt,KirstinRidley,TheresePoletti
1204,441267newsML.txt,KirstinRidley,KirstinRidley
1205,446400newsML.txt,KirstinRidley,KeithWeir
1206,448880newsML.txt,KirstinRidley,KeithWeir
1207,449476newsML.txt,KirstinRidley,JoWinterbottom
1208,452353newsML.txt,KirstinRidley,KirstinRidley
1209,452376newsML.txt,KirstinRidley,KirstinRidley
1210,452436newsML.txt,KirstinRidley,KirstinRidley
1211,455600newsML.txt,KirstinRidley,KirstinRidley
1212,462574newsML.txt,KirstinRidley,KirstinRidley
1213,464080newsML.txt,KirstinRidley,KirstinRidley
1214,471462newsML.txt,KirstinRidley,KirstinRidley
1215,481035newsML.txt,KirstinRidley,KirstinRidley
1216,486822newsML.txt,KirstinRidley,KirstinRidley
1217,488570newsML.txt,KirstinRidley,KirstinRidley
1218,507231newsML.txt,KirstinRidley,KirstinRidley
1219,507439newsML.txt,KirstinRidley,KirstinRidley
1220,507486newsML.txt,KirstinRidley,KirstinRidley
1221,508679newsML.txt,KirstinRidley,KirstinRidley
1222,519957newsML.txt,KirstinRidley,KirstinRidley
1223,526724newsML.txt,KirstinRidley,KirstinRidley
1224,538495newsML.txt,KirstinRidley,KirstinRidley
1225,543061newsML.txt,KirstinRidley,KirstinRidley
1226,543151newsML.txt,KirstinRidley,KirstinRidley
1227,547737newsML.txt,KirstinRidley,KirstinRidley
1228,549729newsML.txt,KirstinRidley,KirstinRidley
1229,570782newsML.txt,KirstinRidley,AaronPressman
1230,573465newsML.txt,KirstinRidley,KirstinRidley
1231,583518newsML.txt,KirstinRidley,KirstinRidley
1232,584224newsML.txt,KirstinRidley,KirstinRidley
1233,585620newsML.txt,KirstinRidley,KirstinRidley
1234,587325newsML.txt,KirstinRidley,KirstinRidley
1235,600531newsML.txt,KirstinRidley,KeithWeir
1236,606332newsML.txt,KirstinRidley,KirstinRidley
1237,633102newsML.txt,KirstinRidley,KirstinRidley
1238,643869newsML.txt,KirstinRidley,PeterHumphrey
1239,662999newsML.txt,KirstinRidley,MartinWolk
1240,6665newsML.txt,KirstinRidley,JoWinterbottom
1241,672244newsML.txt,KirstinRidley,AaronPressman
1242,676831newsML.txt,KirstinRidley,TimFarrand
1243,679521newsML.txt,KirstinRidley,KeithWeir
1244,679581newsML.txt,KirstinRidley,MichaelConnor
1245,681011newsML.txt,KirstinRidley,KeithWeir
1246,683946newsML.txt,KirstinRidley,KeithWeir
1247,684043newsML.txt,KirstinRidley,TimFarrand
1248,685395newsML.txt,KirstinRidley,KeithWeir
1249,686969newsML.txt,KirstinRidley,KeithWeir
1250,332794newsML.txt,KouroshKarimkhany,KouroshKarimkhany
1251,333636newsML.txt,KouroshKarimkhany,KouroshKarimkhany
1252,340931newsML.txt,KouroshKarimkhany,TheresePoletti
1253,347274newsML.txt,KouroshKarimkhany,KouroshKarimkhany
1254,349979newsML.txt,KouroshKarimkhany,KouroshKarimkhany
1255,354282newsML.txt,KouroshKarimkhany,KouroshKarimkhany
1256,357220newsML.txt,KouroshKarimkhany,KouroshKarimkhany
1257,357728newsML.txt,KouroshKarimkhany,KouroshKarimkhany
1258,357767newsML.txt,KouroshKarimkhany,KouroshKarimkhany
1259,359178newsML.txt,KouroshKarimkhany,KouroshKarimkhany
1260,364308newsML.txt,KouroshKarimkhany,KouroshKarimkhany
1261,366916newsML.txt,KouroshKarimkhany,KouroshKarimkhany
1262,367345newsML.txt,KouroshKarimkhany,EricAuchard
1263,369687newsML.txt,KouroshKarimkhany,NickLouth
1264,396513newsML.txt,KouroshKarimkhany,KouroshKarimkhany
1265,404573newsML.txt,KouroshKarimkhany,KouroshKarimkhany
1266,413844newsML.txt,KouroshKarimkhany,KouroshKarimkhany
1267,415396newsML.txt,KouroshKarimkhany,KouroshKarimkhany
1268,436678newsML.txt,KouroshKarimkhany,KouroshKarimkhany
1269,440833newsML.txt,KouroshKarimkhany,KouroshKarimkhany
1270,442588newsML.txt,KouroshKarimkhany,KouroshKarimkhany
1271,445118newsML.txt,KouroshKarimkhany,KouroshKarimkhany
1272,460088newsML.txt,KouroshKarimkhany,EricAuchard
1273,467261newsML.txt,KouroshKarimkhany,KouroshKarimkhany
1274,469438newsML.txt,KouroshKarimkhany,KouroshKarimkhany
1275,469597newsML.txt,KouroshKarimkhany,MartinWolk
1276,472722newsML.txt,KouroshKarimkhany,KouroshKarimkhany
1277,474506newsML.txt,KouroshKarimkhany,KouroshKarimkhany
1278,479078newsML.txt,KouroshKarimkhany,KouroshKarimkhany
1279,482048newsML.txt,KouroshKarimkhany,KouroshKarimkhany
1280,484584newsML.txt,KouroshKarimkhany,KouroshKarimkhany
1281,491080newsML.txt,KouroshKarimkhany,KouroshKarimkhany
1282,491651newsML.txt,KouroshKarimkhany,KouroshKarimkhany
1283,494531newsML.txt,KouroshKarimkhany,KouroshKarimkhany
1284,500025newsML.txt,KouroshKarimkhany,KouroshKarimkhany
1285,506693newsML.txt,KouroshKarimkhany,KouroshKarimkhany
1286,515693newsML.txt,KouroshKarimkhany,KouroshKarimkhany
1287,519412newsML.txt,KouroshKarimkhany,KouroshKarimkhany
1288,519442newsML.txt,KouroshKarimkhany,NickLouth
1289,542251newsML.txt,KouroshKarimkhany,TheresePoletti
1290,559907newsML.txt,KouroshKarimkhany,SamuelPerry
1291,560190newsML.txt,KouroshKarimkhany,KouroshKarimkhany
1292,572318newsML.txt,KouroshKarimkhany,KouroshKarimkhany
1293,576094newsML.txt,KouroshKarimkhany,MartinWolk
1294,578017newsML.txt,KouroshKarimkhany,KouroshKarimkhany
1295,579258newsML.txt,KouroshKarimkhany,KouroshKarimkhany
1296,579869newsML.txt,KouroshKarimkhany,KouroshKarimkhany
1297,579892newsML.txt,KouroshKarimkhany,KouroshKarimkhany
1298,585073newsML.txt,KouroshKarimkhany,KouroshKarimkhany
1299,586446newsML.txt,KouroshKarimkhany,KouroshKarimkhany
1300,368984newsML.txt,LydiaZajc,LydiaZajc
1301,368987newsML.txt,LydiaZajc,BradDorfman
1302,371837newsML.txt,LydiaZajc,LydiaZajc
1303,371844newsML.txt,LydiaZajc,BradDorfman
1304,377881newsML.txt,LydiaZajc,LydiaZajc
1305,379934newsML.txt,LydiaZajc,LydiaZajc
1306,381781newsML.txt,LydiaZajc,HeatherScoffield
1307,384226newsML.txt,LydiaZajc,LydiaZajc
1308,387432newsML.txt,LydiaZajc,LydiaZajc
1309,390618newsML.txt,LydiaZajc,LydiaZajc
1310,397422newsML.txt,LydiaZajc,LydiaZajc
1311,406179newsML.txt,LydiaZajc,LydiaZajc
1312,406245newsML.txt,LydiaZajc,MartinWolk
1313,408852newsML.txt,LydiaZajc,LydiaZajc
1314,409936newsML.txt,LydiaZajc,LydiaZajc
1315,409941newsML.txt,LydiaZajc,BradDorfman
1316,411919newsML.txt,LydiaZajc,LydiaZajc
1317,411926newsML.txt,LydiaZajc,BradDorfman
1318,416661newsML.txt,LydiaZajc,KouroshKarimkhany
1319,417179newsML.txt,LydiaZajc,MartinWolk
1320,419898newsML.txt,LydiaZajc,KouroshKarimkhany
1321,423498newsML.txt,LydiaZajc,LydiaZajc
1322,426019newsML.txt,LydiaZajc,KirstinRidley
1323,426115newsML.txt,LydiaZajc,RobinSidel
1324,432677newsML.txt,LydiaZajc,PatriciaCommins
1325,438922newsML.txt,LydiaZajc,DarrenSchuettler
1326,440413newsML.txt,LydiaZajc,DavidLawder
1327,449523newsML.txt,LydiaZajc,LydiaZajc
1328,45801newsML.txt,LydiaZajc,LydiaZajc
1329,458593newsML.txt,LydiaZajc,LydiaZajc
1330,462651newsML.txt,LydiaZajc,LydiaZajc
1331,465637newsML.txt,LydiaZajc,LydiaZajc
1332,468774newsML.txt,LydiaZajc,LydiaZajc
1333,471500newsML.txt,LydiaZajc,LydiaZajc
1334,503342newsML.txt,LydiaZajc,LydiaZajc
1335,505819newsML.txt,LydiaZajc,LydiaZajc
1336,508764newsML.txt,LydiaZajc,LydiaZajc
1337,51422newsML.txt,LydiaZajc,GrahamEarnshaw
1338,516745newsML.txt,LydiaZajc,LydiaZajc
1339,518896newsML.txt,LydiaZajc,LydiaZajc
1340,520056newsML.txt,LydiaZajc,LydiaZajc
1341,524134newsML.txt,LydiaZajc,LydiaZajc
1342,524138newsML.txt,LydiaZajc,LydiaZajc
1343,543300newsML.txt,LydiaZajc,LydiaZajc
1344,543308newsML.txt,LydiaZajc,BradDorfman
1345,546231newsML.txt,LydiaZajc,LydiaZajc
1346,549842newsML.txt,LydiaZajc,LydiaZajc
1347,553290newsML.txt,LydiaZajc,LydiaZajc
1348,555375newsML.txt,LydiaZajc,LydiaZajc
1349,555388newsML.txt,LydiaZajc,BradDorfman
1350,29644newsML.txt,LynneO'Donnell,LynneO'Donnell
1351,30150newsML.txt,LynneO'Donnell,LynneO'Donnell
1352,30159newsML.txt,LynneO'Donnell,LynneO'Donnell
1353,308675newsML.txt,LynneO'Donnell,LynneO'Donnell
1354,326546newsML.txt,LynneO'Donnell,LynneO'Donnell
1355,329320newsML.txt,LynneO'Donnell,LynneO'Donnell
1356,329704newsML.txt,LynneO'Donnell,LynneO'Donnell
1357,334764newsML.txt,LynneO'Donnell,LynneO'Donnell
1358,336018newsML.txt,LynneO'Donnell,LynneO'Donnell
1359,342460newsML.txt,LynneO'Donnell,LynneO'Donnell
1360,34681newsML.txt,LynneO'Donnell,PeterHumphrey
1361,34786newsML.txt,LynneO'Donnell,LynneO'Donnell
1362,351174newsML.txt,LynneO'Donnell,LynneO'Donnell
1363,358776newsML.txt,LynneO'Donnell,LynneO'Donnell
1364,358806newsML.txt,LynneO'Donnell,LynneO'Donnell
1365,368201newsML.txt,LynneO'Donnell,LynneO'Donnell
1366,374038newsML.txt,LynneO'Donnell,LynneO'Donnell
1367,383194newsML.txt,LynneO'Donnell,LynneO'Donnell
1368,392189newsML.txt,LynneO'Donnell,LynneO'Donnell
1369,392383newsML.txt,LynneO'Donnell,GrahamEarnshaw
1370,394081newsML.txt,LynneO'Donnell,GrahamEarnshaw
1371,394110newsML.txt,LynneO'Donnell,JaneMacartney
1372,396710newsML.txt,LynneO'Donnell,JaneMacartney
1373,397899newsML.txt,LynneO'Donnell,LynneO'Donnell
1374,399130newsML.txt,LynneO'Donnell,LynneO'Donnell
1375,399373newsML.txt,LynneO'Donnell,FumikoFujisaki
1376,399889newsML.txt,LynneO'Donnell,LynneO'Donnell
1377,402635newsML.txt,LynneO'Donnell,GrahamEarnshaw
1378,409029newsML.txt,LynneO'Donnell,LynneO'Donnell
1379,413503newsML.txt,LynneO'Donnell,GrahamEarnshaw
1380,422342newsML.txt,LynneO'Donnell,LynneO'Donnell
1381,42284newsML.txt,LynneO'Donnell,LynneO'Donnell
1382,426695newsML.txt,LynneO'Donnell,LynneO'Donnell
1383,426864newsML.txt,LynneO'Donnell,LynneO'Donnell
1384,431701newsML.txt,LynneO'Donnell,LynneO'Donnell
1385,431745newsML.txt,LynneO'Donnell,LynneO'Donnell
1386,434690newsML.txt,LynneO'Donnell,LynneO'Donnell
1387,437962newsML.txt,LynneO'Donnell,LynneO'Donnell
1388,441368newsML.txt,LynneO'Donnell,LynneO'Donnell
1389,444232newsML.txt,LynneO'Donnell,LynneO'Donnell
1390,448512newsML.txt,LynneO'Donnell,LynneO'Donnell
1391,451502newsML.txt,LynneO'Donnell,LynneO'Donnell
1392,4587newsML.txt,LynneO'Donnell,LynneO'Donnell
1393,461113newsML.txt,LynneO'Donnell,LynneO'Donnell
1394,46320newsML.txt,LynneO'Donnell,LynneO'Donnell
1395,467877newsML.txt,LynneO'Donnell,LynneO'Donnell
1396,4680newsML.txt,LynneO'Donnell,LynneO'Donnell
1397,470975newsML.txt,LynneO'Donnell,ScottHillis
1398,474810newsML.txt,LynneO'Donnell,MarkBendeich
1399,480355newsML.txt,LynneO'Donnell,LynneO'Donnell
1400,334440newsML.txt,LynnleyBrowning,LynnleyBrowning
1401,337350newsML.txt,LynnleyBrowning,LynnleyBrowning
1402,340421newsML.txt,LynnleyBrowning,LynnleyBrowning
1403,347842newsML.txt,LynnleyBrowning,LynnleyBrowning
1404,353699newsML.txt,LynnleyBrowning,LynnleyBrowning
1405,360041newsML.txt,LynnleyBrowning,LynnleyBrowning
1406,37045newsML.txt,LynnleyBrowning,LynnleyBrowning
1407,37073newsML.txt,LynnleyBrowning,LynnleyBrowning
1408,390774newsML.txt,LynnleyBrowning,LynnleyBrowning
1409,397543newsML.txt,LynnleyBrowning,LynnleyBrowning
1410,404096newsML.txt,LynnleyBrowning,LynnleyBrowning
1411,407094newsML.txt,LynnleyBrowning,LynnleyBrowning
1412,420768newsML.txt,LynnleyBrowning,LynnleyBrowning
1413,432812newsML.txt,LynnleyBrowning,LynnleyBrowning
1414,43494newsML.txt,LynnleyBrowning,LynnleyBrowning
1415,442294newsML.txt,LynnleyBrowning,LynnleyBrowning
1416,452595newsML.txt,LynnleyBrowning,LynnleyBrowning
1417,465761newsML.txt,LynnleyBrowning,LynnleyBrowning
1418,465820newsML.txt,LynnleyBrowning,LynnleyBrowning
1419,481244newsML.txt,LynnleyBrowning,LynnleyBrowning
1420,48188newsML.txt,LynnleyBrowning,LynnleyBrowning
1421,490772newsML.txt,LynnleyBrowning,LynnleyBrowning
1422,499374newsML.txt,LynnleyBrowning,LynnleyBrowning
1423,511387newsML.txt,LynnleyBrowning,LynnleyBrowning
1424,516888newsML.txt,LynnleyBrowning,LynnleyBrowning
1425,52569newsML.txt,LynnleyBrowning,LynnleyBrowning
1426,55464newsML.txt,LynnleyBrowning,LynnleyBrowning
1427,55512newsML.txt,LynnleyBrowning,LynnleyBrowning
1428,56273newsML.txt,LynnleyBrowning,LynnleyBrowning
1429,565907newsML.txt,LynnleyBrowning,LynnleyBrowning
1430,597530newsML.txt,LynnleyBrowning,LynnleyBrowning
1431,601534newsML.txt,LynnleyBrowning,LynnleyBrowning
1432,613563newsML.txt,LynnleyBrowning,LynnleyBrowning
1433,619783newsML.txt,LynnleyBrowning,LynnleyBrowning
1434,636379newsML.txt,LynnleyBrowning,LynnleyBrowning
1435,636476newsML.txt,LynnleyBrowning,LynnleyBrowning
1436,63900newsML.txt,LynnleyBrowning,LynnleyBrowning
1437,639556newsML.txt,LynnleyBrowning,LynnleyBrowning
1438,639638newsML.txt,LynnleyBrowning,LynnleyBrowning
1439,642734newsML.txt,LynnleyBrowning,LynnleyBrowning
1440,663160newsML.txt,LynnleyBrowning,LynnleyBrowning
1441,66810newsML.txt,LynnleyBrowning,LynnleyBrowning
1442,669237newsML.txt,LynnleyBrowning,LynnleyBrowning
1443,671745newsML.txt,LynnleyBrowning,LynnleyBrowning
1444,672497newsML.txt,LynnleyBrowning,LynnleyBrowning
1445,672575newsML.txt,LynnleyBrowning,LynnleyBrowning
1446,675753newsML.txt,LynnleyBrowning,LynnleyBrowning
1447,679778newsML.txt,LynnleyBrowning,LynnleyBrowning
1448,685679newsML.txt,LynnleyBrowning,LynnleyBrowning
1449,692007newsML.txt,LynnleyBrowning,LynnleyBrowning
1450,234470newsML.txt,MarcelMichelson,MarcelMichelson
1451,234475newsML.txt,MarcelMichelson,MarcelMichelson
1452,234581newsML.txt,MarcelMichelson,MarcelMichelson
1453,235208newsML.txt,MarcelMichelson,MarcelMichelson
1454,235357newsML.txt,MarcelMichelson,MarcelMichelson
1455,235436newsML.txt,MarcelMichelson,MarcelMichelson
1456,237515newsML.txt,MarcelMichelson,KouroshKarimkhany
1457,238398newsML.txt,MarcelMichelson,MarcelMichelson
1458,240216newsML.txt,MarcelMichelson,MarcelMichelson
1459,240436newsML.txt,MarcelMichelson,MarcelMichelson
1460,240939newsML.txt,MarcelMichelson,MarcelMichelson
1461,240941newsML.txt,MarcelMichelson,MarcelMichelson
1462,249680newsML.txt,MarcelMichelson,MarcelMichelson
1463,253288newsML.txt,MarcelMichelson,MarcelMichelson
1464,259817newsML.txt,MarcelMichelson,LynnleyBrowning
