doc,obs,pred
523173newsML.txt,TanEeLyn,TanEeLyn
666776newsML.txt,TanEeLyn,PatriciaCommins
498337newsML.txt,TanEeLyn,JohnMastrini
569377newsML.txt,TanEeLyn,LynnleyBrowning
513283newsML.txt,TanEeLyn,TheresePoletti
49318newsML.txt,TanEeLyn,SamuelPerry
506542newsML.txt,TanEeLyn,TanEeLyn
496725newsML.txt,TanEeLyn,TanEeLyn
645248newsML.txt,TanEeLyn,TanEeLyn
674832newsML.txt,TanEeLyn,TanEeLyn
642107newsML.txt,TanEeLyn,KeithWeir
678902newsML.txt,TanEeLyn,NickLouth
572192newsML.txt,TanEeLyn,TimFarrand
672807newsML.txt,TanEeLyn,ScottHillis
524551newsML.txt,TanEeLyn,TanEeLyn
670175newsML.txt,TanEeLyn,TanEeLyn
473707newsML.txt,TanEeLyn,TanEeLyn
645250newsML.txt,TanEeLyn,PeterHumphrey
522699newsML.txt,TanEeLyn,TanEeLyn
504770newsML.txt,TanEeLyn,TanEeLyn
499679newsML.txt,TanEeLyn,TanEeLyn
597804newsML.txt,TanEeLyn,TanEeLyn
402225newsML.txt,PierreTran,PierreTran
434453newsML.txt,PierreTran,PierreTran
501165newsML.txt,PierreTran,PierreTran
399650newsML.txt,PierreTran,PierreTran
472587newsML.txt,PierreTran,MarcelMichelson
558908newsML.txt,PierreTran,PierreTran
421261newsML.txt,PierreTran,PierreTran
398321newsML.txt,PierreTran,PierreTran
491439newsML.txt,PierreTran,PierreTran
566723newsML.txt,PierreTran,PierreTran
584112newsML.txt,PierreTran,ToddNissen
433717newsML.txt,PierreTran,MarcelMichelson
541712newsML.txt,PierreTran,PierreTran
497989newsML.txt,PierreTran,PierreTran
536162newsML.txt,PierreTran,PierreTran
483067newsML.txt,PierreTran,AlexanderSmith
467398newsML.txt,PierreTran,PierreTran
41993newsML.txt,PierreTran,PierreTran
421288newsML.txt,PierreTran,PierreTran
503846newsML.txt,PierreTran,PierreTran
503110newsML.txt,PierreTran,EricAuchard
411785newsML.txt,PierreTran,HeatherScoffield
484844newsML.txt,PierreTran,PierreTran
40130newsML.txt,PierreTran,AlexanderSmith
443058newsML.txt,PierreTran,PierreTran
436852newsML.txt,PierreTran,PierreTran
459782newsML.txt,PierreTran,SimonCowell
415783newsML.txt,PierreTran,MarcelMichelson
549106newsML.txt,PierreTran,HeatherScoffield
500211newsML.txt,PierreTran,PierreTran
492073newsML.txt,PierreTran,PierreTran
500339newsML.txt,PierreTran,PierreTran
474439newsML.txt,PierreTran,PierreTran
421396newsML.txt,PierreTran,PierreTran
415971newsML.txt,PierreTran,PierreTran
38425newsML.txt,PierreTran,JonathanBirt
467503newsML.txt,PierreTran,PierreTran
434457newsML.txt,PierreTran,PierreTran
393138newsML.txt,PierreTran,PierreTran
488345newsML.txt,PierreTran,PierreTran
459680newsML.txt,PierreTran,SimonCowell
437644newsML.txt,PierreTran,PierreTran
576483newsML.txt,PierreTran,BernardHickey
415824newsML.txt,PierreTran,PierreTran
488007newsML.txt,PierreTran,MarcelMichelson
436830newsML.txt,PierreTran,PierreTran
552026newsML.txt,PierreTran,PierreTran
421928newsML.txt,PierreTran,PierreTran
488344newsML.txt,PierreTran,PierreTran
544685newsML.txt,PierreTran,JohnMastrini
381783newsML.txt,HeatherScoffield,HeatherScoffield
531412newsML.txt,HeatherScoffield,TheresePoletti
578594newsML.txt,HeatherScoffield,AaronPressman
571281newsML.txt,HeatherScoffield,HeatherScoffield
33960newsML.txt,HeatherScoffield,HeatherScoffield
309320newsML.txt,HeatherScoffield,HeatherScoffield
43378newsML.txt,HeatherScoffield,BradDorfman
307647newsML.txt,HeatherScoffield,HeatherScoffield
337165newsML.txt,HeatherScoffield,TheresePoletti
43373newsML.txt,HeatherScoffield,BradDorfman
34118newsML.txt,HeatherScoffield,KouroshKarimkhany
562336newsML.txt,HeatherScoffield,BenjaminKangLim
362276newsML.txt,HeatherScoffield,HeatherScoffield
458616newsML.txt,HeatherScoffield,AlexanderSmith
546238newsML.txt,HeatherScoffield,HeatherScoffield
321033newsML.txt,HeatherScoffield,MarkBendeich
363771newsML.txt,HeatherScoffield,HeatherScoffield
574092newsML.txt,HeatherScoffield,HeatherScoffield
471524newsML.txt,HeatherScoffield,HeatherScoffield
554418newsML.txt,HeatherScoffield,MureDickie
496213newsML.txt,HeatherScoffield,HeatherScoffield
386076newsML.txt,HeatherScoffield,HeatherScoffield
555389newsML.txt,HeatherScoffield,BenjaminKangLim
60232newsML.txt,HeatherScoffield,AlanCrosby
48870newsML.txt,HeatherScoffield,EdnaFernandes
356586newsML.txt,HeatherScoffield,HeatherScoffield
574094newsML.txt,HeatherScoffield,HeatherScoffield
543313newsML.txt,HeatherScoffield,JoeOrtiz
568902newsML.txt,HeatherScoffield,AlexanderSmith
534980newsML.txt,HeatherScoffield,HeatherScoffield
405241newsML.txt,HeatherScoffield,HeatherScoffield
589583newsML.txt,HeatherScoffield,JohnMastrini
48320newsML.txt,HeatherScoffield,EdnaFernandes
574091newsML.txt,HeatherScoffield,HeatherScoffield
608139newsML.txt,HeatherScoffield,HeatherScoffield
359796newsML.txt,HeatherScoffield,HeatherScoffield
409946newsML.txt,HeatherScoffield,HeatherScoffield
55336newsML.txt,HeatherScoffield,HeatherScoffield
584216newsML.txt,HeatherScoffield,BenjaminKangLim
574097newsML.txt,HeatherScoffield,BernardHickey
483976newsML.txt,HeatherScoffield,BenjaminKangLim
570410newsML.txt,HeatherScoffield,HeatherScoffield
559153newsML.txt,HeatherScoffield,JohnMastrini
4951newsML.txt,HeatherScoffield,HeatherScoffield
459013newsML.txt,HeatherScoffield,EdnaFernandes
584217newsML.txt,HeatherScoffield,HeatherScoffield
426025newsML.txt,HeatherScoffield,HeatherScoffield
459927newsML.txt,HeatherScoffield,EdnaFernandes
540018newsML.txt,HeatherScoffield,HeatherScoffield
597370newsML.txt,HeatherScoffield,HeatherScoffield
349837newsML.txt,MureDickie,MureDickie
345246newsML.txt,MureDickie,MureDickie
345300newsML.txt,MureDickie,JohnMastrini
34733newsML.txt,MureDickie,JohnMastrini
284771newsML.txt,MureDickie,JanLopatka
349840newsML.txt,MureDickie,MureDickie
265806newsML.txt,MureDickie,GrahamEarnshaw
347084newsML.txt,MureDickie,BenjaminKangLim
281146newsML.txt,MureDickie,MureDickie
275638newsML.txt,MureDickie,TheresePoletti
34792newsML.txt,MureDickie,JaneMacartney
29518newsML.txt,MureDickie,GrahamEarnshaw
324666newsML.txt,MureDickie,MureDickie
349836newsML.txt,MureDickie,MureDickie
264047newsML.txt,MureDickie,PeterHumphrey
229833newsML.txt,MureDickie,DarrenSchuettler
24252newsML.txt,MureDickie,MureDickie
277881newsML.txt,MureDickie,MureDickie
266980newsML.txt,MureDickie,ScottHillis
357077newsML.txt,MureDickie,LynneO'Donnell
288585newsML.txt,MureDickie,DarrenSchuettler
26391newsML.txt,MureDickie,PeterHumphrey
293598newsML.txt,MureDickie,MureDickie
281124newsML.txt,MureDickie,FumikoFujisaki
29645newsML.txt,MureDickie,ScottHillis
343859newsML.txt,MureDickie,MureDickie
264050newsML.txt,MureDickie,BenjaminKangLim
262730newsML.txt,MureDickie,BernardHickey
290951newsML.txt,MureDickie,MureDickie
276760newsML.txt,MureDickie,MureDickie
339199newsML.txt,MureDickie,MureDickie
26392newsML.txt,MureDickie,ScottHillis
26408newsML.txt,MureDickie,MureDickie
257503newsML.txt,MureDickie,GrahamEarnshaw
268619newsML.txt,MureDickie,MureDickie
345444newsML.txt,MureDickie,MureDickie
296014newsML.txt,MureDickie,MureDickie
297664newsML.txt,MureDickie,MureDickie
317468newsML.txt,MureDickie,TheresePoletti
276105newsML.txt,MureDickie,MureDickie
349895newsML.txt,MureDickie,MureDickie
301677newsML.txt,MureDickie,WilliamKazer
339187newsML.txt,MureDickie,MureDickie
362034newsML.txt,MureDickie,ScottHillis
262723newsML.txt,MureDickie,GrahamEarnshaw
340723newsML.txt,MureDickie,ScottHillis
345218newsML.txt,MureDickie,MureDickie
25426newsML.txt,MureDickie,MureDickie
281041newsML.txt,MureDickie,JohnMastrini
342400newsML.txt,MureDickie,MureDickie
465251newsML.txt,RogerFillion,RogerFillion
469375newsML.txt,RogerFillion,NickLouth
553674newsML.txt,RogerFillion,AlexanderSmith
617809newsML.txt,RogerFillion,RogerFillion
563163newsML.txt,RogerFillion,RogerFillion
407691newsML.txt,RogerFillion,JohnMastrini
616816newsML.txt,RogerFillion,TheresePoletti
414931newsML.txt,RogerFillion,RogerFillion
476880newsML.txt,RogerFillion,RogerFillion
482195newsML.txt,RogerFillion,RogerFillion
410545newsML.txt,RogerFillion,RobinSidel
539267newsML.txt,RogerFillion,RogerFillion
547053newsML.txt,RogerFillion,RogerFillion
456348newsML.txt,RogerFillion,RogerFillion
550571newsML.txt,RogerFillion,HeatherScoffield
477233newsML.txt,RogerFillion,RogerFillion
479548newsML.txt,RogerFillion,RogerFillion
582835newsML.txt,RogerFillion,JohnMastrini
551224newsML.txt,RogerFillion,HeatherScoffield
586642newsML.txt,RogerFillion,RogerFillion
509860newsML.txt,RogerFillion,RogerFillion
547116newsML.txt,RogerFillion,RogerFillion
514348newsML.txt,RogerFillion,RogerFillion
613934newsML.txt,RogerFillion,RogerFillion
494016newsML.txt,RogerFillion,RogerFillion
600430newsML.txt,RogerFillion,LynneO'Donnell
523301newsML.txt,RogerFillion,JoeOrtiz
487584newsML.txt,RogerFillion,RogerFillion
585032newsML.txt,RogerFillion,RogerFillion
436687newsML.txt,RogerFillion,RogerFillion
566304newsML.txt,RogerFillion,BradDorfman
631746newsML.txt,RogerFillion,RogerFillion
629071newsML.txt,RogerFillion,RogerFillion
401956newsML.txt,RogerFillion,TheresePoletti
476208newsML.txt,RogerFillion,RogerFillion
466793newsML.txt,RogerFillion,RogerFillion
484774newsML.txt,RogerFillion,TheresePoletti
599059newsML.txt,RogerFillion,RogerFillion
457388newsML.txt,RogerFillion,RogerFillion
410589newsML.txt,RogerFillion,RogerFillion
424057newsML.txt,RogerFillion,KirstinRidley
594966newsML.txt,RogerFillion,RogerFillion
566978newsML.txt,RogerFillion,NickLouth
414778newsML.txt,RogerFillion,RogerFillion
495765newsML.txt,RogerFillion,RogerFillion
48333newsML.txt,RogerFillion,JohnMastrini
605579newsML.txt,RogerFillion,AaronPressman
479555newsML.txt,RogerFillion,AaronPressman
445923newsML.txt,RogerFillion,RogerFillion
497452newsML.txt,RogerFillion,RogerFillion
281175newsML.txt,JimGilchrist,JimGilchrist
267064newsML.txt,JimGilchrist,JimGilchrist
264073newsML.txt,JimGilchrist,JimGilchrist
234043newsML.txt,JimGilchrist,JimGilchrist
221614newsML.txt,JimGilchrist,JimGilchrist
275557newsML.txt,JimGilchrist,JimGilchrist
234051newsML.txt,JimGilchrist,JimGilchrist
258609newsML.txt,JimGilchrist,JimGilchrist
330707newsML.txt,JimGilchrist,JimGilchrist
220108newsML.txt,JimGilchrist,LynnleyBrowning
222794newsML.txt,JimGilchrist,JimGilchrist
232779newsML.txt,JimGilchrist,JimGilchrist
252143newsML.txt,JimGilchrist,GrahamEarnshaw
320014newsML.txt,JimGilchrist,JimGilchrist
217288newsML.txt,JimGilchrist,JimGilchrist
29568newsML.txt,JimGilchrist,JimGilchrist
239874newsML.txt,JimGilchrist,JimGilchrist
228366newsML.txt,JimGilchrist,JimGilchrist
318685newsML.txt,JimGilchrist,JimGilchrist
264074newsML.txt,JimGilchrist,JimGilchrist
236941newsML.txt,JimGilchrist,JimGilchrist
258624newsML.txt,JimGilchrist,JimGilchrist
319982newsML.txt,JimGilchrist,JimGilchrist
252113newsML.txt,JimGilchrist,KouroshKarimkhany
293575newsML.txt,JimGilchrist,JimGilchrist
327974newsML.txt,JimGilchrist,JimGilchrist
231094newsML.txt,JimGilchrist,FumikoFujisaki
296039newsML.txt,JimGilchrist,JohnMastrini
311799newsML.txt,JimGilchrist,JimGilchrist
290907newsML.txt,JimGilchrist,JimGilchrist
330703newsML.txt,JimGilchrist,JimGilchrist
318702newsML.txt,JimGilchrist,JohnMastrini
285614newsML.txt,JimGilchrist,JimGilchrist
234053newsML.txt,JimGilchrist,DavidLawder
236935newsML.txt,JimGilchrist,JimGilchrist
275058newsML.txt,JimGilchrist,JimGilchrist
252104newsML.txt,JimGilchrist,JimGilchrist
31905newsML.txt,JimGilchrist,JimGilchrist
261243newsML.txt,JimGilchrist,JimGilchrist
220114newsML.txt,JimGilchrist,JimGilchrist
246275newsML.txt,JimGilchrist,JimGilchrist
231095newsML.txt,JimGilchrist,JimGilchrist
310330newsML.txt,JimGilchrist,KeithWeir
239869newsML.txt,JimGilchrist,JimGilchrist
234052newsML.txt,JimGilchrist,JimGilchrist
285618newsML.txt,JimGilchrist,JimGilchrist
217251newsML.txt,JimGilchrist,JimGilchrist
295053newsML.txt,JimGilchrist,JimGilchrist
318676newsML.txt,JimGilchrist,JimGilchrist
323064newsML.txt,JimGilchrist,JimGilchrist
544122newsML.txt,BradDorfman,BradDorfman
559756newsML.txt,BradDorfman,JohnMastrini
429448newsML.txt,BradDorfman,BradDorfman
35721newsML.txt,BradDorfman,BradDorfman
347827newsML.txt,BradDorfman,BradDorfman
403141newsML.txt,BradDorfman,BradDorfman
375576newsML.txt,BradDorfman,BradDorfman
532261newsML.txt,BradDorfman,BradDorfman
453180newsML.txt,BradDorfman,BradDorfman
509785newsML.txt,BradDorfman,BradDorfman
543949newsML.txt,BradDorfman,BradDorfman
360279newsML.txt,BradDorfman,BradDorfman
433514newsML.txt,BradDorfman,BradDorfman
456550newsML.txt,BradDorfman,BradDorfman
363462newsML.txt,BradDorfman,BradDorfman
447074newsML.txt,BradDorfman,BradDorfman
457670newsML.txt,BradDorfman,BradDorfman
347151newsML.txt,BradDorfman,BradDorfman
398730newsML.txt,BradDorfman,BradDorfman
378368newsML.txt,BradDorfman,EricAuchard
556131newsML.txt,BradDorfman,BradDorfman
416802newsML.txt,BradDorfman,BradDorfman
494048newsML.txt,BradDorfman,BradDorfman
418660newsML.txt,BradDorfman,BradDorfman
497821newsML.txt,BradDorfman,KouroshKarimkhany
492830newsML.txt,BradDorfman,BradDorfman
498878newsML.txt,BradDorfman,BradDorfman
45336newsML.txt,BradDorfman,AlexanderSmith
462813newsML.txt,BradDorfman,BradDorfman
460094newsML.txt,BradDorfman,BradDorfman
453205newsML.txt,BradDorfman,TheresePoletti
378757newsML.txt,BradDorfman,BradDorfman
361151newsML.txt,BradDorfman,BradDorfman
510134newsML.txt,BradDorfman,PatriciaCommins
35731newsML.txt,BradDorfman,BradDorfman
367024newsML.txt,BradDorfman,BradDorfman
456233newsML.txt,BradDorfman,BradDorfman
355224newsML.txt,BradDorfman,BradDorfman
456308newsML.txt,BradDorfman,TheresePoletti
440399newsML.txt,BradDorfman,BradDorfman
541677newsML.txt,BradDorfman,BradDorfman
510133newsML.txt,BradDorfman,PatriciaCommins
424105newsML.txt,BradDorfman,BradDorfman
351218newsML.txt,BradDorfman,BradDorfman
40628newsML.txt,BradDorfman,BradDorfman
347621newsML.txt,BradDorfman,BradDorfman
541918newsML.txt,BradDorfman,BradDorfman
499850newsML.txt,BradDorfman,NickLouth
397965newsML.txt,BradDorfman,BradDorfman
502697newsML.txt,BradDorfman,JoeOrtiz
332767newsML.txt,AlanCrosby,AlanCrosby
243204newsML.txt,AlanCrosby,JohnMastrini
350775newsML.txt,AlanCrosby,AlanCrosby
266728newsML.txt,AlanCrosby,JoWinterbottom
258151newsML.txt,AlanCrosby,AlanCrosby
290616newsML.txt,AlanCrosby,TimFarrand
263795newsML.txt,AlanCrosby,AlanCrosby
406812newsML.txt,AlanCrosby,JohnMastrini
350545newsML.txt,AlanCrosby,AlanCrosby
329881newsML.txt,AlanCrosby,AlanCrosby
361663newsML.txt,AlanCrosby,AlanCrosby
293241newsML.txt,AlanCrosby,AlanCrosby
375217newsML.txt,AlanCrosby,AlanCrosby
359894newsML.txt,AlanCrosby,AlanCrosby
332131newsML.txt,AlanCrosby,AlanCrosby
258421newsML.txt,AlanCrosby,FumikoFujisaki
272695newsML.txt,AlanCrosby,AlanCrosby
366272newsML.txt,AlanCrosby,AlanCrosby
236574newsML.txt,AlanCrosby,AlanCrosby
302568newsML.txt,AlanCrosby,AlanCrosby
334550newsML.txt,AlanCrosby,AlanCrosby
384397newsML.txt,AlanCrosby,AlanCrosby
356722newsML.txt,AlanCrosby,AlanCrosby
369180newsML.txt,AlanCrosby,FumikoFujisaki
366381newsML.txt,AlanCrosby,JohnMastrini
236352newsML.txt,AlanCrosby,AlanCrosby
314352newsML.txt,AlanCrosby,JanLopatka
334448newsML.txt,AlanCrosby,AlanCrosby
295492newsML.txt,AlanCrosby,AlanCrosby
397638newsML.txt,AlanCrosby,AlanCrosby
295770newsML.txt,AlanCrosby,AlanCrosby
381679newsML.txt,AlanCrosby,FumikoFujisaki
337258newsML.txt,AlanCrosby,AlanCrosby
366373newsML.txt,AlanCrosby,AlanCrosby
315980newsML.txt,AlanCrosby,JohnMastrini
366583newsML.txt,AlanCrosby,AlanCrosby
238508newsML.txt,AlanCrosby,AlanCrosby
339041newsML.txt,AlanCrosby,JohnMastrini
404037newsML.txt,AlanCrosby,AlanCrosby
406803newsML.txt,AlanCrosby,AlanCrosby
406817newsML.txt,AlanCrosby,AlanCrosby
334192newsML.txt,AlanCrosby,AlanCrosby
367973newsML.txt,AlanCrosby,AlanCrosby
329867newsML.txt,AlanCrosby,AlanCrosby
336998newsML.txt,AlanCrosby,AlanCrosby
226494newsML.txt,AlanCrosby,AlanCrosby
378036newsML.txt,AlanCrosby,AlanCrosby
366688newsML.txt,AlanCrosby,JohnMastrini
292115newsML.txt,AlanCrosby,JanLopatka
330057newsML.txt,AlanCrosby,AlanCrosby
440528newsML.txt,JonathanBirt,JonathanBirt
384134newsML.txt,JonathanBirt,JonathanBirt
50443newsML.txt,JonathanBirt,JonathanBirt
442064newsML.txt,JonathanBirt,JonathanBirt
496120newsML.txt,JonathanBirt,JonathanBirt
448279newsML.txt,JonathanBirt,DarrenSchuettler
432614newsML.txt,JonathanBirt,JonathanBirt
367612newsML.txt,JonathanBirt,JonathanBirt
388849newsML.txt,JonathanBirt,JonathanBirt
389317newsML.txt,JonathanBirt,AlexanderSmith
366441newsML.txt,JonathanBirt,JonathanBirt
462591newsML.txt,JonathanBirt,JoWinterbottom
434190newsML.txt,JonathanBirt,JonathanBirt
437646newsML.txt,JonathanBirt,JonathanBirt
370354newsML.txt,JonathanBirt,MarkBendeich
42567newsML.txt,JonathanBirt,JonathanBirt
385477newsML.txt,JonathanBirt,TimFarrand
457779newsML.txt,JonathanBirt,EdnaFernandes
376476newsML.txt,JonathanBirt,JonathanBirt
467535newsML.txt,JonathanBirt,JoWinterbottom
43276newsML.txt,JonathanBirt,JonathanBirt
385554newsML.txt,JonathanBirt,JonathanBirt
500813newsML.txt,JonathanBirt,JonathanBirt
468752newsML.txt,JonathanBirt,JonathanBirt
491803newsML.txt,JonathanBirt,JonathanBirt
361756newsML.txt,JonathanBirt,AlexanderSmith
34018newsML.txt,JonathanBirt,JaneMacartney
340123newsML.txt,JonathanBirt,JimGilchrist
376944newsML.txt,JonathanBirt,MarcelMichelson
502072newsML.txt,JonathanBirt,JonathanBirt
423431newsML.txt,JonathanBirt,JonathanBirt
441196newsML.txt,JonathanBirt,FumikoFujisaki
388783newsML.txt,JonathanBirt,JonathanBirt
424944newsML.txt,JonathanBirt,JonathanBirt
355033newsML.txt,JonathanBirt,JonathanBirt
437351newsML.txt,JonathanBirt,MarkBendeich
355006newsML.txt,JonathanBirt,EdnaFernandes
370377newsML.txt,JonathanBirt,JonathanBirt
514507newsML.txt,JonathanBirt,JonathanBirt
468724newsML.txt,JonathanBirt,JonathanBirt
343329newsML.txt,JonathanBirt,EricAuchard
50395newsML.txt,JonathanBirt,JonathanBirt
431136newsML.txt,JonathanBirt,JoWinterbottom
424453newsML.txt,JonathanBirt,JonathanBirt
361293newsML.txt,JonathanBirt,AlexanderSmith
510819newsML.txt,JonathanBirt,JonathanBirt
368006newsML.txt,JonathanBirt,EdnaFernandes
47041newsML.txt,JonathanBirt,JonathanBirt
423377newsML.txt,JonathanBirt,JonathanBirt
458550newsML.txt,JonathanBirt,JonathanBirt
383271newsML.txt,BenjaminKangLim,BenjaminKangLim
362004newsML.txt,BenjaminKangLim,AaronPressman
257752newsML.txt,BenjaminKangLim,BenjaminKangLim
292307newsML.txt,BenjaminKangLim,MarcelMichelson
286651newsML.txt,BenjaminKangLim,BenjaminKangLim
282714newsML.txt,BenjaminKangLim,TanEeLyn
275633newsML.txt,BenjaminKangLim,BenjaminKangLim
25912newsML.txt,BenjaminKangLim,TanEeLyn
267043newsML.txt,BenjaminKangLim,TanEeLyn
387914newsML.txt,BenjaminKangLim,BenjaminKangLim
352444newsML.txt,BenjaminKangLim,BenjaminKangLim
246281newsML.txt,BenjaminKangLim,BenjaminKangLim
333057newsML.txt,BenjaminKangLim,BenjaminKangLim
265757newsML.txt,BenjaminKangLim,BenjaminKangLim
373993newsML.txt,BenjaminKangLim,TanEeLyn
3541newsML.txt,BenjaminKangLim,MureDickie
381261newsML.txt,BenjaminKangLim,BenjaminKangLim
387932newsML.txt,BenjaminKangLim,BenjaminKangLim
380723newsML.txt,BenjaminKangLim,BenjaminKangLim
273110newsML.txt,BenjaminKangLim,ScottHillis
351110newsML.txt,BenjaminKangLim,BenjaminKangLim
358909newsML.txt,BenjaminKangLim,BenjaminKangLim
257512newsML.txt,BenjaminKangLim,BenjaminKangLim
284781newsML.txt,BenjaminKangLim,BenjaminKangLim
381284newsML.txt,BenjaminKangLim,BenjaminKangLim
275542newsML.txt,BenjaminKangLim,BenjaminKangLim
2732newsML.txt,BenjaminKangLim,BenjaminKangLim
257774newsML.txt,BenjaminKangLim,BenjaminKangLim
253738newsML.txt,BenjaminKangLim,BenjaminKangLim
29521newsML.txt,BenjaminKangLim,BenjaminKangLim
34762newsML.txt,BenjaminKangLim,BenjaminKangLim
256512newsML.txt,BenjaminKangLim,BenjaminKangLim
289854newsML.txt,BenjaminKangLim,AlexanderSmith
380264newsML.txt,BenjaminKangLim,JohnMastrini
370968newsML.txt,BenjaminKangLim,BenjaminKangLim
329319newsML.txt,BenjaminKangLim,BenjaminKangLim
386264newsML.txt,BenjaminKangLim,BenjaminKangLim
377203newsML.txt,BenjaminKangLim,BenjaminKangLim
351176newsML.txt,BenjaminKangLim,BenjaminKangLim
362056newsML.txt,BenjaminKangLim,PeterHumphrey
369436newsML.txt,BenjaminKangLim,BenjaminKangLim
374132newsML.txt,BenjaminKangLim,AlexanderSmith
282006newsML.txt,BenjaminKangLim,BenjaminKangLim
273106newsML.txt,BenjaminKangLim,JaneMacartney
257486newsML.txt,BenjaminKangLim,BenjaminKangLim
282994newsML.txt,BenjaminKangLim,AlexanderSmith
372324newsML.txt,BenjaminKangLim,BenjaminKangLim
257480newsML.txt,BenjaminKangLim,BenjaminKangLim
382184newsML.txt,BenjaminKangLim,BenjaminKangLim
380017newsML.txt,BenjaminKangLim,TanEeLyn
433408newsML.txt,TheresePoletti,TheresePoletti
429426newsML.txt,TheresePoletti,TheresePoletti
333627newsML.txt,TheresePoletti,TheresePoletti
315075newsML.txt,TheresePoletti,TheresePoletti
34985newsML.txt,TheresePoletti,TheresePoletti
331605newsML.txt,TheresePoletti,TheresePoletti
346089newsML.txt,TheresePoletti,TheresePoletti
330770newsML.txt,TheresePoletti,TheresePoletti
437582newsML.txt,TheresePoletti,NickLouth
42862newsML.txt,TheresePoletti,TheresePoletti
453075newsML.txt,TheresePoletti,TheresePoletti
430880newsML.txt,TheresePoletti,TheresePoletti
484505newsML.txt,TheresePoletti,TheresePoletti
338472newsML.txt,TheresePoletti,AaronPressman
345592newsML.txt,TheresePoletti,TheresePoletti
472398newsML.txt,TheresePoletti,SamuelPerry
485194newsML.txt,TheresePoletti,TheresePoletti
330792newsML.txt,TheresePoletti,JanLopatka
42990newsML.txt,TheresePoletti,TheresePoletti
413744newsML.txt,TheresePoletti,TheresePoletti
313085newsML.txt,TheresePoletti,TheresePoletti
339740newsML.txt,TheresePoletti,TheresePoletti
313988newsML.txt,TheresePoletti,TheresePoletti
457369newsML.txt,TheresePoletti,TheresePoletti
384880newsML.txt,TheresePoletti,TheresePoletti
39979newsML.txt,TheresePoletti,TheresePoletti
459349newsML.txt,TheresePoletti,TheresePoletti
312549newsML.txt,TheresePoletti,TheresePoletti
324705newsML.txt,TheresePoletti,TheresePoletti
315693newsML.txt,TheresePoletti,TheresePoletti
322766newsML.txt,TheresePoletti,TheresePoletti
482069newsML.txt,TheresePoletti,TheresePoletti
39594newsML.txt,TheresePoletti,TheresePoletti
363301newsML.txt,TheresePoletti,TheresePoletti
413657newsML.txt,TheresePoletti,TheresePoletti
401255newsML.txt,TheresePoletti,TheresePoletti
311947newsML.txt,TheresePoletti,TheresePoletti
325405newsML.txt,TheresePoletti,TheresePoletti
405715newsML.txt,TheresePoletti,TheresePoletti
314998newsML.txt,TheresePoletti,JohnMastrini
324934newsML.txt,TheresePoletti,TheresePoletti
411582newsML.txt,TheresePoletti,TheresePoletti
40529newsML.txt,TheresePoletti,TheresePoletti
321567newsML.txt,TheresePoletti,TheresePoletti
310688newsML.txt,TheresePoletti,TheresePoletti
331518newsML.txt,TheresePoletti,TheresePoletti
344052newsML.txt,TheresePoletti,SimonCowell
367046newsML.txt,TheresePoletti,TheresePoletti
404379newsML.txt,TheresePoletti,TheresePoletti
322124newsML.txt,TheresePoletti,TheresePoletti
346245newsML.txt,KeithWeir,KeithWeir
47027newsML.txt,KeithWeir,KeithWeir
346046newsML.txt,KeithWeir,KeithWeir
302342newsML.txt,KeithWeir,KeithWeir
48360newsML.txt,KeithWeir,JohnMastrini
373778newsML.txt,KeithWeir,KeithWeir
438320newsML.txt,KeithWeir,KeithWeir
373246newsML.txt,KeithWeir,JonathanBirt
408184newsML.txt,KeithWeir,KeithWeir
444817newsML.txt,KeithWeir,KeithWeir
406833newsML.txt,KeithWeir,KeithWeir
490280newsML.txt,KeithWeir,JonathanBirt
437641newsML.txt,KeithWeir,KeithWeir
450915newsML.txt,KeithWeir,KeithWeir
411267newsML.txt,KeithWeir,JoWinterbottom
373240newsML.txt,KeithWeir,KeithWeir
48329newsML.txt,KeithWeir,KeithWeir
385959newsML.txt,KeithWeir,KevinMorrison
447848newsML.txt,KeithWeir,KeithWeir
440457newsML.txt,KeithWeir,KeithWeir
405071newsML.txt,KeithWeir,KeithWeir
393344newsML.txt,KeithWeir,KeithWeir
440560newsML.txt,KeithWeir,KevinMorrison
294805newsML.txt,KeithWeir,DavidLawder
341733newsML.txt,KeithWeir,KeithWeir
397336newsML.txt,KeithWeir,KeithWeir
325807newsML.txt,KeithWeir,KeithWeir
448891newsML.txt,KeithWeir,KevinDrawbaugh
347893newsML.txt,KeithWeir,KeithWeir
443473newsML.txt,KeithWeir,KeithWeir
47025newsML.txt,KeithWeir,KeithWeir
30089newsML.txt,KeithWeir,EdnaFernandes
434470newsML.txt,KeithWeir,JaneMacartney
311198newsML.txt,KeithWeir,AlexanderSmith
391836newsML.txt,KeithWeir,KeithWeir
391829newsML.txt,KeithWeir,JonathanBirt
401970newsML.txt,KeithWeir,JohnMastrini
465117newsML.txt,KeithWeir,KeithWeir
462593newsML.txt,KeithWeir,FumikoFujisaki
29059newsML.txt,KeithWeir,KeithWeir
357973newsML.txt,KeithWeir,KeithWeir
399863newsML.txt,KeithWeir,KeithWeir
437680newsML.txt,KeithWeir,KeithWeir
289105newsML.txt,KeithWeir,EricAuchard
343303newsML.txt,KeithWeir,KeithWeir
447694newsML.txt,KeithWeir,EdnaFernandes
293079newsML.txt,KeithWeir,JonathanBirt
