doc,obs,pred
3665newsML.txt,NickLouth,NickLouth
288632newsML.txt,NickLouth,NickLouth
204126newsML.txt,NickLouth,NickLouth
307890newsML.txt,NickLouth,NickLouth
293763newsML.txt,NickLouth,NickLouth
321575newsML.txt,NickLouth,NickLouth
337773newsML.txt,NickLouth,RogerFillion
216492newsML.txt,NickLouth,NickLouth
303480newsML.txt,NickLouth,RogerFillion
459922newsML.txt,DarrenSchuettler,DarrenSchuettler
471525newsML.txt,DarrenSchuettler,DarrenSchuettler
394766newsML.txt,DarrenSchuettler,DarrenSchuettler
521312newsML.txt,DarrenSchuettler,DarrenSchuettler
488540newsML.txt,DarrenSchuettler,DarrenSchuettler
537438newsML.txt,DarrenSchuettler,DarrenSchuettler
561518newsML.txt,DarrenSchuettler,DarrenSchuettler
554793newsML.txt,DarrenSchuettler,DarrenSchuettler
471511newsML.txt,DarrenSchuettler,DarrenSchuettler
561128newsML.txt,DarrenSchuettler,DarrenSchuettler
392045newsML.txt,DarrenSchuettler,DarrenSchuettler
438913newsML.txt,DarrenSchuettler,RogerFillion
552118newsML.txt,DarrenSchuettler,DarrenSchuettler
560178newsML.txt,DarrenSchuettler,DarrenSchuettler
508778newsML.txt,DarrenSchuettler,HeatherScoffield
499175newsML.txt,DarrenSchuettler,DarrenSchuettler
553292newsML.txt,DarrenSchuettler,DarrenSchuettler
541508newsML.txt,DarrenSchuettler,DarrenSchuettler
481633newsML.txt,DarrenSchuettler,DarrenSchuettler
459010newsML.txt,DarrenSchuettler,DarrenSchuettler
502154newsML.txt,DarrenSchuettler,DarrenSchuettler
549855newsML.txt,DarrenSchuettler,DarrenSchuettler
54386newsML.txt,DarrenSchuettler,DarrenSchuettler
452451newsML.txt,DarrenSchuettler,DarrenSchuettler
409728newsML.txt,DarrenSchuettler,DarrenSchuettler
561535newsML.txt,DarrenSchuettler,DarrenSchuettler
561091newsML.txt,DarrenSchuettler,DarrenSchuettler
559158newsML.txt,DarrenSchuettler,DarrenSchuettler
435085newsML.txt,DarrenSchuettler,DarrenSchuettler
451979newsML.txt,DarrenSchuettler,DarrenSchuettler
426024newsML.txt,DarrenSchuettler,DarrenSchuettler
488986newsML.txt,DarrenSchuettler,DarrenSchuettler
561555newsML.txt,DarrenSchuettler,DarrenSchuettler
482557newsML.txt,DarrenSchuettler,DarrenSchuettler
524128newsML.txt,DarrenSchuettler,HeatherScoffield
45789newsML.txt,DarrenSchuettler,DarrenSchuettler
555580newsML.txt,DarrenSchuettler,DarrenSchuettler
54385newsML.txt,DarrenSchuettler,DarrenSchuettler
557176newsML.txt,DarrenSchuettler,HeatherScoffield
486842newsML.txt,DarrenSchuettler,DarrenSchuettler
455651newsML.txt,DarrenSchuettler,DarrenSchuettler
432674newsML.txt,DarrenSchuettler,DarrenSchuettler
43376newsML.txt,DarrenSchuettler,DarrenSchuettler
48300newsML.txt,DarrenSchuettler,DarrenSchuettler
540778newsML.txt,DarrenSchuettler,DarrenSchuettler
469968newsML.txt,DarrenSchuettler,DarrenSchuettler
523429newsML.txt,DarrenSchuettler,DarrenSchuettler
431621newsML.txt,DarrenSchuettler,DarrenSchuettler
562335newsML.txt,DarrenSchuettler,DarrenSchuettler
558717newsML.txt,DarrenSchuettler,DarrenSchuettler
320093newsML.txt,WilliamKazer,GrahamEarnshaw
522090newsML.txt,WilliamKazer,GrahamEarnshaw
402543newsML.txt,WilliamKazer,BenjaminKangLim
58312newsML.txt,WilliamKazer,BenjaminKangLim
467962newsML.txt,WilliamKazer,BenjaminKangLim
444197newsML.txt,WilliamKazer,BenjaminKangLim
323194newsML.txt,WilliamKazer,LynneO'Donnell
352827newsML.txt,WilliamKazer,WilliamKazer
305704newsML.txt,WilliamKazer,ScottHillis
473642newsML.txt,WilliamKazer,TanEeLyn
504526newsML.txt,WilliamKazer,WilliamKazer
426551newsML.txt,WilliamKazer,PeterHumphrey
436341newsML.txt,WilliamKazer,WilliamKazer
480381newsML.txt,WilliamKazer,LynneO'Donnell
430302newsML.txt,WilliamKazer,WilliamKazer
395790newsML.txt,WilliamKazer,WilliamKazer
462143newsML.txt,WilliamKazer,WilliamKazer
46254newsML.txt,WilliamKazer,MureDickie
391142newsML.txt,WilliamKazer,ScottHillis
51502newsML.txt,WilliamKazer,WilliamKazer
504283newsML.txt,WilliamKazer,WilliamKazer
451527newsML.txt,WilliamKazer,MureDickie
345482newsML.txt,WilliamKazer,BenjaminKangLim
396207newsML.txt,WilliamKazer,JaneMacartney
456140newsML.txt,WilliamKazer,WilliamKazer
462169newsML.txt,WilliamKazer,MureDickie
323030newsML.txt,WilliamKazer,PeterHumphrey
425219newsML.txt,WilliamKazer,JaneMacartney
405326newsML.txt,WilliamKazer,ScottHillis
466101newsML.txt,WilliamKazer,WilliamKazer
475505newsML.txt,WilliamKazer,WilliamKazer
316238newsML.txt,WilliamKazer,GrahamEarnshaw
401033newsML.txt,WilliamKazer,WilliamKazer
326930newsML.txt,WilliamKazer,MureDickie
476736newsML.txt,WilliamKazer,ScottHillis
460924newsML.txt,WilliamKazer,ScottHillis
395504newsML.txt,WilliamKazer,WilliamKazer
49404newsML.txt,WilliamKazer,MureDickie
444464newsML.txt,WilliamKazer,ScottHillis
396728newsML.txt,WilliamKazer,MureDickie
489283newsML.txt,WilliamKazer,ScottHillis
463380newsML.txt,WilliamKazer,WilliamKazer
475305newsML.txt,WilliamKazer,WilliamKazer
417666newsML.txt,WilliamKazer,JaneMacartney
416243newsML.txt,WilliamKazer,LynneO'Donnell
464888newsML.txt,WilliamKazer,BenjaminKangLim
429173newsML.txt,WilliamKazer,WilliamKazer
491019newsML.txt,WilliamKazer,WilliamKazer
467718newsML.txt,WilliamKazer,WilliamKazer
412098newsML.txt,WilliamKazer,WilliamKazer
649805newsML.txt,TanEeLyn,PeterHumphrey
557545newsML.txt,TanEeLyn,TanEeLyn
506578newsML.txt,TanEeLyn,TanEeLyn
555954newsML.txt,TanEeLyn,TanEeLyn
603285newsML.txt,TanEeLyn,PeterHumphrey
659257newsML.txt,TanEeLyn,BenjaminKangLim
643070newsML.txt,TanEeLyn,SarahDavison
546794newsML.txt,TanEeLyn,TanEeLyn
562869newsML.txt,TanEeLyn,MureDickie
523157newsML.txt,TanEeLyn,TanEeLyn
509569newsML.txt,TanEeLyn,TanEeLyn
64155newsML.txt,TanEeLyn,SarahDavison
656275newsML.txt,TanEeLyn,TanEeLyn
607397newsML.txt,TanEeLyn,PeterHumphrey
524684newsML.txt,TanEeLyn,TanEeLyn
590040newsML.txt,TanEeLyn,TanEeLyn
586394newsML.txt,TanEeLyn,TanEeLyn
574175newsML.txt,TanEeLyn,TanEeLyn
599823newsML.txt,TanEeLyn,TanEeLyn
484377newsML.txt,TanEeLyn,TanEeLyn
539052newsML.txt,TanEeLyn,PeterHumphrey
582429newsML.txt,TanEeLyn,TanEeLyn
572206newsML.txt,TanEeLyn,TanEeLyn
594800newsML.txt,TanEeLyn,PeterHumphrey
476772newsML.txt,TanEeLyn,TanEeLyn
636841newsML.txt,TanEeLyn,PeterHumphrey
663392newsML.txt,TanEeLyn,PeterHumphrey
487502newsML.txt,TanEeLyn,TanEeLyn
523173newsML.txt,TanEeLyn,TanEeLyn
666776newsML.txt,TanEeLyn,PeterHumphrey
498337newsML.txt,TanEeLyn,TanEeLyn
569377newsML.txt,TanEeLyn,TanEeLyn
513283newsML.txt,TanEeLyn,TanEeLyn
49318newsML.txt,TanEeLyn,GrahamEarnshaw
506542newsML.txt,TanEeLyn,TanEeLyn
496725newsML.txt,TanEeLyn,TanEeLyn
645248newsML.txt,TanEeLyn,TanEeLyn
674832newsML.txt,TanEeLyn,PeterHumphrey
642107newsML.txt,TanEeLyn,MureDickie
678902newsML.txt,TanEeLyn,PeterHumphrey
572192newsML.txt,TanEeLyn,TanEeLyn
672807newsML.txt,TanEeLyn,TanEeLyn
524551newsML.txt,TanEeLyn,TanEeLyn
670175newsML.txt,TanEeLyn,TanEeLyn
473707newsML.txt,TanEeLyn,TanEeLyn
645250newsML.txt,TanEeLyn,TanEeLyn
522699newsML.txt,TanEeLyn,TanEeLyn
504770newsML.txt,TanEeLyn,TanEeLyn
499679newsML.txt,TanEeLyn,SarahDavison
597804newsML.txt,TanEeLyn,TanEeLyn
402225newsML.txt,PierreTran,MarcelMichelson
434453newsML.txt,PierreTran,PierreTran
501165newsML.txt,PierreTran,PierreTran
399650newsML.txt,PierreTran,PierreTran
472587newsML.txt,PierreTran,PierreTran
558908newsML.txt,PierreTran,PierreTran
421261newsML.txt,PierreTran,PierreTran
398321newsML.txt,PierreTran,PierreTran
491439newsML.txt,PierreTran,PierreTran
566723newsML.txt,PierreTran,PierreTran
584112newsML.txt,PierreTran,MarcelMichelson
433717newsML.txt,PierreTran,PierreTran
541712newsML.txt,PierreTran,PierreTran
497989newsML.txt,PierreTran,PierreTran
536162newsML.txt,PierreTran,JoeOrtiz
483067newsML.txt,PierreTran,PierreTran
467398newsML.txt,PierreTran,PierreTran
41993newsML.txt,PierreTran,PierreTran
421288newsML.txt,PierreTran,PierreTran
503846newsML.txt,PierreTran,PierreTran
503110newsML.txt,PierreTran,PierreTran
411785newsML.txt,PierreTran,PierreTran
484844newsML.txt,PierreTran,EdnaFernandes
40130newsML.txt,PierreTran,PierreTran
443058newsML.txt,PierreTran,PierreTran
436852newsML.txt,PierreTran,PierreTran
459782newsML.txt,PierreTran,PierreTran
415783newsML.txt,PierreTran,PierreTran
549106newsML.txt,PierreTran,PierreTran
500211newsML.txt,PierreTran,PierreTran
492073newsML.txt,PierreTran,PierreTran
500339newsML.txt,PierreTran,PierreTran
474439newsML.txt,PierreTran,MarcelMichelson
421396newsML.txt,PierreTran,PierreTran
415971newsML.txt,PierreTran,PierreTran
38425newsML.txt,PierreTran,PierreTran
467503newsML.txt,PierreTran,PierreTran
434457newsML.txt,PierreTran,PierreTran
393138newsML.txt,PierreTran,PierreTran
488345newsML.txt,PierreTran,PierreTran
459680newsML.txt,PierreTran,PierreTran
437644newsML.txt,PierreTran,PierreTran
576483newsML.txt,PierreTran,PierreTran
415824newsML.txt,PierreTran,PierreTran
488007newsML.txt,PierreTran,PierreTran
436830newsML.txt,PierreTran,PierreTran
552026newsML.txt,PierreTran,KevinDrawbaugh
421928newsML.txt,PierreTran,PierreTran
488344newsML.txt,PierreTran,PierreTran
544685newsML.txt,PierreTran,NickLouth
381783newsML.txt,HeatherScoffield,HeatherScoffield
531412newsML.txt,HeatherScoffield,HeatherScoffield
578594newsML.txt,HeatherScoffield,HeatherScoffield
571281newsML.txt,HeatherScoffield,HeatherScoffield
33960newsML.txt,HeatherScoffield,HeatherScoffield
309320newsML.txt,HeatherScoffield,HeatherScoffield
43378newsML.txt,HeatherScoffield,HeatherScoffield
307647newsML.txt,HeatherScoffield,HeatherScoffield
337165newsML.txt,HeatherScoffield,HeatherScoffield
43373newsML.txt,HeatherScoffield,HeatherScoffield
34118newsML.txt,HeatherScoffield,HeatherScoffield
562336newsML.txt,HeatherScoffield,HeatherScoffield
362276newsML.txt,HeatherScoffield,HeatherScoffield
458616newsML.txt,HeatherScoffield,DarrenSchuettler
546238newsML.txt,HeatherScoffield,DarrenSchuettler
321033newsML.txt,HeatherScoffield,HeatherScoffield
363771newsML.txt,HeatherScoffield,HeatherScoffield
574092newsML.txt,HeatherScoffield,HeatherScoffield
471524newsML.txt,HeatherScoffield,LynneO'Donnell
554418newsML.txt,HeatherScoffield,HeatherScoffield
496213newsML.txt,HeatherScoffield,MatthewBunce
386076newsML.txt,HeatherScoffield,HeatherScoffield
555389newsML.txt,HeatherScoffield,WilliamKazer
60232newsML.txt,HeatherScoffield,HeatherScoffield
48870newsML.txt,HeatherScoffield,HeatherScoffield
356586newsML.txt,HeatherScoffield,HeatherScoffield
574094newsML.txt,HeatherScoffield,HeatherScoffield
543313newsML.txt,HeatherScoffield,HeatherScoffield
568902newsML.txt,HeatherScoffield,HeatherScoffield
534980newsML.txt,HeatherScoffield,HeatherScoffield
405241newsML.txt,HeatherScoffield,DarrenSchuettler
589583newsML.txt,HeatherScoffield,DavidLawder
48320newsML.txt,HeatherScoffield,HeatherScoffield
574091newsML.txt,HeatherScoffield,HeatherScoffield
608139newsML.txt,HeatherScoffield,HeatherScoffield
359796newsML.txt,HeatherScoffield,HeatherScoffield
409946newsML.txt,HeatherScoffield,HeatherScoffield
55336newsML.txt,HeatherScoffield,HeatherScoffield
584216newsML.txt,HeatherScoffield,HeatherScoffield
574097newsML.txt,HeatherScoffield,HeatherScoffield
483976newsML.txt,HeatherScoffield,HeatherScoffield
570410newsML.txt,HeatherScoffield,HeatherScoffield
559153newsML.txt,HeatherScoffield,DarrenSchuettler
4951newsML.txt,HeatherScoffield,HeatherScoffield
459013newsML.txt,HeatherScoffield,HeatherScoffield
584217newsML.txt,HeatherScoffield,HeatherScoffield
426025newsML.txt,HeatherScoffield,HeatherScoffield
459927newsML.txt,HeatherScoffield,HeatherScoffield
540018newsML.txt,HeatherScoffield,HeatherScoffield
597370newsML.txt,HeatherScoffield,KevinDrawbaugh
349837newsML.txt,MureDickie,MureDickie
345246newsML.txt,MureDickie,BenjaminKangLim
345300newsML.txt,MureDickie,ScottHillis
34733newsML.txt,MureDickie,JaneMacartney
284771newsML.txt,MureDickie,MureDickie
349840newsML.txt,MureDickie,MureDickie
265806newsML.txt,MureDickie,MartinWolk
347084newsML.txt,MureDickie,JaneMacartney
281146newsML.txt,MureDickie,BenjaminKangLim
275638newsML.txt,MureDickie,JaneMacartney
34792newsML.txt,MureDickie,JaneMacartney
29518newsML.txt,MureDickie,PeterHumphrey
324666newsML.txt,MureDickie,JimGilchrist
349836newsML.txt,MureDickie,MureDickie
264047newsML.txt,MureDickie,MureDickie
229833newsML.txt,MureDickie,GrahamEarnshaw
24252newsML.txt,MureDickie,MureDickie
277881newsML.txt,MureDickie,ScottHillis
266980newsML.txt,MureDickie,JaneMacartney
357077newsML.txt,MureDickie,MureDickie
288585newsML.txt,MureDickie,JaneMacartney
26391newsML.txt,MureDickie,MureDickie
293598newsML.txt,MureDickie,ScottHillis
281124newsML.txt,MureDickie,MureDickie
29645newsML.txt,MureDickie,ScottHillis
343859newsML.txt,MureDickie,MureDickie
264050newsML.txt,MureDickie,MureDickie
262730newsML.txt,MureDickie,MureDickie
290951newsML.txt,MureDickie,MartinWolk
276760newsML.txt,MureDickie,MureDickie
339199newsML.txt,MureDickie,MureDickie
26392newsML.txt,MureDickie,JaneMacartney
26408newsML.txt,MureDickie,JohnMastrini
257503newsML.txt,MureDickie,MureDickie
268619newsML.txt,MureDickie,MureDickie
345444newsML.txt,MureDickie,MureDickie
296014newsML.txt,MureDickie,MureDickie
297664newsML.txt,MureDickie,MureDickie
317468newsML.txt,MureDickie,WilliamKazer
276105newsML.txt,MureDickie,PeterHumphrey
349895newsML.txt,MureDickie,MureDickie
301677newsML.txt,MureDickie,JaneMacartney
339187newsML.txt,MureDickie,MureDickie
362034newsML.txt,MureDickie,ScottHillis
262723newsML.txt,MureDickie,MureDickie
340723newsML.txt,MureDickie,ScottHillis
345218newsML.txt,MureDickie,MureDickie
25426newsML.txt,MureDickie,LynneO'Donnell
281041newsML.txt,MureDickie,MureDickie
342400newsML.txt,MureDickie,ScottHillis
465251newsML.txt,RogerFillion,RogerFillion
469375newsML.txt,RogerFillion,RogerFillion
553674newsML.txt,RogerFillion,RogerFillion
617809newsML.txt,RogerFillion,RogerFillion
563163newsML.txt,RogerFillion,RogerFillion
407691newsML.txt,RogerFillion,RogerFillion
616816newsML.txt,RogerFillion,RogerFillion
414931newsML.txt,RogerFillion,RogerFillion
476880newsML.txt,RogerFillion,RogerFillion
482195newsML.txt,RogerFillion,RogerFillion
410545newsML.txt,RogerFillion,RogerFillion
539267newsML.txt,RogerFillion,RogerFillion
547053newsML.txt,RogerFillion,RogerFillion
456348newsML.txt,RogerFillion,RogerFillion
550571newsML.txt,RogerFillion,RogerFillion
477233newsML.txt,RogerFillion,RogerFillion
479548newsML.txt,RogerFillion,RogerFillion
582835newsML.txt,RogerFillion,AaronPressman
551224newsML.txt,RogerFillion,RogerFillion
586642newsML.txt,RogerFillion,RogerFillion
509860newsML.txt,RogerFillion,RogerFillion
547116newsML.txt,RogerFillion,RogerFillion
514348newsML.txt,RogerFillion,RogerFillion
613934newsML.txt,RogerFillion,RogerFillion
494016newsML.txt,RogerFillion,RogerFillion
600430newsML.txt,RogerFillion,RogerFillion
523301newsML.txt,RogerFillion,RogerFillion
487584newsML.txt,RogerFillion,RogerFillion
585032newsML.txt,RogerFillion,RogerFillion
436687newsML.txt,RogerFillion,RogerFillion
566304newsML.txt,RogerFillion,RogerFillion
631746newsML.txt,RogerFillion,RogerFillion
629071newsML.txt,RogerFillion,RogerFillion
401956newsML.txt,RogerFillion,RogerFillion
476208newsML.txt,RogerFillion,RogerFillion
466793newsML.txt,RogerFillion,RogerFillion
484774newsML.txt,RogerFillion,RogerFillion
599059newsML.txt,RogerFillion,RogerFillion
457388newsML.txt,RogerFillion,AaronPressman
410589newsML.txt,RogerFillion,RogerFillion
424057newsML.txt,RogerFillion,MichaelConnor
594966newsML.txt,RogerFillion,RogerFillion
566978newsML.txt,RogerFillion,RogerFillion
414778newsML.txt,RogerFillion,RogerFillion
495765newsML.txt,RogerFillion,RogerFillion
48333newsML.txt,RogerFillion,MichaelConnor
605579newsML.txt,RogerFillion,AaronPressman
479555newsML.txt,RogerFillion,RogerFillion
445923newsML.txt,RogerFillion,RogerFillion
497452newsML.txt,RogerFillion,RogerFillion
281175newsML.txt,JimGilchrist,JimGilchrist
267064newsML.txt,JimGilchrist,JimGilchrist
264073newsML.txt,JimGilchrist,JimGilchrist
234043newsML.txt,JimGilchrist,JimGilchrist
221614newsML.txt,JimGilchrist,JimGilchrist
275557newsML.txt,JimGilchrist,JimGilchrist
234051newsML.txt,JimGilchrist,JimGilchrist
258609newsML.txt,JimGilchrist,JimGilchrist
330707newsML.txt,JimGilchrist,JimGilchrist
220108newsML.txt,JimGilchrist,JimGilchrist
222794newsML.txt,JimGilchrist,JimGilchrist
232779newsML.txt,JimGilchrist,JimGilchrist
252143newsML.txt,JimGilchrist,TanEeLyn
320014newsML.txt,JimGilchrist,JimGilchrist
217288newsML.txt,JimGilchrist,BernardHickey
29568newsML.txt,JimGilchrist,PeterHumphrey
239874newsML.txt,JimGilchrist,JimGilchrist
228366newsML.txt,JimGilchrist,JimGilchrist
318685newsML.txt,JimGilchrist,JimGilchrist
264074newsML.txt,JimGilchrist,JimGilchrist
236941newsML.txt,JimGilchrist,JimGilchrist
258624newsML.txt,JimGilchrist,JimGilchrist
319982newsML.txt,JimGilchrist,MureDickie
252113newsML.txt,JimGilchrist,JimGilchrist
293575newsML.txt,JimGilchrist,JimGilchrist
327974newsML.txt,JimGilchrist,JimGilchrist
231094newsML.txt,JimGilchrist,JimGilchrist
296039newsML.txt,JimGilchrist,JimGilchrist
311799newsML.txt,JimGilchrist,SarahDavison
290907newsML.txt,JimGilchrist,JimGilchrist
330703newsML.txt,JimGilchrist,EdnaFernandes
318702newsML.txt,JimGilchrist,JimGilchrist
285614newsML.txt,JimGilchrist,SarahDavison
234053newsML.txt,JimGilchrist,JimGilchrist
236935newsML.txt,JimGilchrist,JimGilchrist
275058newsML.txt,JimGilchrist,JimGilchrist
252104newsML.txt,JimGilchrist,JimGilchrist
31905newsML.txt,JimGilchrist,JimGilchrist
261243newsML.txt,JimGilchrist,JimGilchrist
220114newsML.txt,JimGilchrist,SarahDavison
246275newsML.txt,JimGilchrist,JimGilchrist
231095newsML.txt,JimGilchrist,JimGilchrist
310330newsML.txt,JimGilchrist,JimGilchrist
239869newsML.txt,JimGilchrist,JimGilchrist
234052newsML.txt,JimGilchrist,JimGilchrist
285618newsML.txt,JimGilchrist,JimGilchrist
217251newsML.txt,JimGilchrist,JimGilchrist
295053newsML.txt,JimGilchrist,JimGilchrist
318676newsML.txt,JimGilchrist,JimGilchrist
323064newsML.txt,JimGilchrist,JimGilchrist
544122newsML.txt,BradDorfman,BradDorfman
559756newsML.txt,BradDorfman,RogerFillion
429448newsML.txt,BradDorfman,BradDorfman
35721newsML.txt,BradDorfman,BradDorfman
347827newsML.txt,BradDorfman,BradDorfman
403141newsML.txt,BradDorfman,BradDorfman
375576newsML.txt,BradDorfman,EricAuchard
532261newsML.txt,BradDorfman,DavidLawder
453180newsML.txt,BradDorfman,BradDorfman
509785newsML.txt,BradDorfman,BradDorfman
543949newsML.txt,BradDorfman,BradDorfman
360279newsML.txt,BradDorfman,BradDorfman
433514newsML.txt,BradDorfman,PatriciaCommins
456550newsML.txt,BradDorfman,BradDorfman
363462newsML.txt,BradDorfman,BradDorfman
447074newsML.txt,BradDorfman,BradDorfman
457670newsML.txt,BradDorfman,BradDorfman
347151newsML.txt,BradDorfman,BradDorfman
398730newsML.txt,BradDorfman,BradDorfman
378368newsML.txt,BradDorfman,BradDorfman
556131newsML.txt,BradDorfman,BradDorfman
416802newsML.txt,BradDorfman,BradDorfman
494048newsML.txt,BradDorfman,BradDorfman
418660newsML.txt,BradDorfman,BradDorfman
497821newsML.txt,BradDorfman,BradDorfman
492830newsML.txt,BradDorfman,BradDorfman
498878newsML.txt,BradDorfman,AaronPressman
45336newsML.txt,BradDorfman,EricAuchard
462813newsML.txt,BradDorfman,JohnMastrini
460094newsML.txt,BradDorfman,BradDorfman
453205newsML.txt,BradDorfman,BradDorfman
378757newsML.txt,BradDorfman,BradDorfman
361151newsML.txt,BradDorfman,BradDorfman
510134newsML.txt,BradDorfman,BradDorfman
35731newsML.txt,BradDorfman,KouroshKarimkhany
367024newsML.txt,BradDorfman,BradDorfman
456233newsML.txt,BradDorfman,BradDorfman
355224newsML.txt,BradDorfman,BradDorfman
456308newsML.txt,BradDorfman,BradDorfman
440399newsML.txt,BradDorfman,MarkBendeich
541677newsML.txt,BradDorfman,BradDorfman
510133newsML.txt,BradDorfman,BradDorfman
424105newsML.txt,BradDorfman,BradDorfman
351218newsML.txt,BradDorfman,BradDorfman
40628newsML.txt,BradDorfman,BenjaminKangLim
347621newsML.txt,BradDorfman,BradDorfman
541918newsML.txt,BradDorfman,BradDorfman
499850newsML.txt,BradDorfman,MichaelConnor
397965newsML.txt,BradDorfman,BradDorfman
502697newsML.txt,BradDorfman,BradDorfman
332767newsML.txt,AlanCrosby,AlanCrosby
243204newsML.txt,AlanCrosby,AlanCrosby
350775newsML.txt,AlanCrosby,AlanCrosby
266728newsML.txt,AlanCrosby,AlanCrosby
258151newsML.txt,AlanCrosby,AlanCrosby
290616newsML.txt,AlanCrosby,AlanCrosby
263795newsML.txt,AlanCrosby,JohnMastrini
406812newsML.txt,AlanCrosby,AlanCrosby
350545newsML.txt,AlanCrosby,AlanCrosby
329881newsML.txt,AlanCrosby,AlanCrosby
361663newsML.txt,AlanCrosby,AlanCrosby
293241newsML.txt,AlanCrosby,AlanCrosby
375217newsML.txt,AlanCrosby,JohnMastrini
359894newsML.txt,AlanCrosby,AlanCrosby
332131newsML.txt,AlanCrosby,AlanCrosby
258421newsML.txt,AlanCrosby,AlanCrosby
272695newsML.txt,AlanCrosby,KeithWeir
366272newsML.txt,AlanCrosby,AlanCrosby
236574newsML.txt,AlanCrosby,AlanCrosby
302568newsML.txt,AlanCrosby,JanLopatka
334550newsML.txt,AlanCrosby,AlanCrosby
384397newsML.txt,AlanCrosby,JohnMastrini
356722newsML.txt,AlanCrosby,JohnMastrini
369180newsML.txt,AlanCrosby,JohnMastrini
366381newsML.txt,AlanCrosby,AlanCrosby
236352newsML.txt,AlanCrosby,AlanCrosby
314352newsML.txt,AlanCrosby,AlanCrosby
334448newsML.txt,AlanCrosby,AlanCrosby
295492newsML.txt,AlanCrosby,AlanCrosby
397638newsML.txt,AlanCrosby,AlanCrosby
295770newsML.txt,AlanCrosby,AlanCrosby
381679newsML.txt,AlanCrosby,AlanCrosby
337258newsML.txt,AlanCrosby,AlanCrosby
366373newsML.txt,AlanCrosby,AlanCrosby
315980newsML.txt,AlanCrosby,AlanCrosby
366583newsML.txt,AlanCrosby,AlanCrosby
238508newsML.txt,AlanCrosby,AlanCrosby
339041newsML.txt,AlanCrosby,AlanCrosby
404037newsML.txt,AlanCrosby,AlanCrosby
406803newsML.txt,AlanCrosby,AlanCrosby
406817newsML.txt,AlanCrosby,AlanCrosby
334192newsML.txt,AlanCrosby,AlanCrosby
367973newsML.txt,AlanCrosby,AlanCrosby
329867newsML.txt,AlanCrosby,AlanCrosby
336998newsML.txt,AlanCrosby,AlanCrosby
226494newsML.txt,AlanCrosby,AlanCrosby
378036newsML.txt,AlanCrosby,AlanCrosby
366688newsML.txt,AlanCrosby,AlanCrosby
292115newsML.txt,AlanCrosby,AlanCrosby
330057newsML.txt,AlanCrosby,AlanCrosby
440528newsML.txt,JonathanBirt,JonathanBirt
384134newsML.txt,JonathanBirt,JonathanBirt
50443newsML.txt,JonathanBirt,JonathanBirt
442064newsML.txt,JonathanBirt,JonathanBirt
496120newsML.txt,JonathanBirt,JonathanBirt
448279newsML.txt,JonathanBirt,WilliamKazer
432614newsML.txt,JonathanBirt,JonathanBirt
367612newsML.txt,JonathanBirt,JonathanBirt
388849newsML.txt,JonathanBirt,JonathanBirt
389317newsML.txt,JonathanBirt,JonathanBirt
366441newsML.txt,JonathanBirt,JonathanBirt
462591newsML.txt,JonathanBirt,JonathanBirt
434190newsML.txt,JonathanBirt,JonathanBirt
437646newsML.txt,JonathanBirt,JonathanBirt
370354newsML.txt,JonathanBirt,JonathanBirt
42567newsML.txt,JonathanBirt,JonathanBirt
385477newsML.txt,JonathanBirt,JonathanBirt
457779newsML.txt,JonathanBirt,JonathanBirt
376476newsML.txt,JonathanBirt,JonathanBirt
467535newsML.txt,JonathanBirt,JonathanBirt
43276newsML.txt,JonathanBirt,JonathanBirt
385554newsML.txt,JonathanBirt,JonathanBirt
500813newsML.txt,JonathanBirt,JonathanBirt
468752newsML.txt,JonathanBirt,JonathanBirt
491803newsML.txt,JonathanBirt,JonathanBirt
361756newsML.txt,JonathanBirt,JonathanBirt
34018newsML.txt,JonathanBirt,JonathanBirt
340123newsML.txt,JonathanBirt,JonathanBirt
376944newsML.txt,JonathanBirt,JonathanBirt
502072newsML.txt,JonathanBirt,JonathanBirt
423431newsML.txt,JonathanBirt,JonathanBirt
441196newsML.txt,JonathanBirt,JonathanBirt
388783newsML.txt,JonathanBirt,JonathanBirt
424944newsML.txt,JonathanBirt,JonathanBirt
355033newsML.txt,JonathanBirt,JonathanBirt
437351newsML.txt,JonathanBirt,JonathanBirt
355006newsML.txt,JonathanBirt,DarrenSchuettler
370377newsML.txt,JonathanBirt,JonathanBirt
514507newsML.txt,JonathanBirt,JonathanBirt
468724newsML.txt,JonathanBirt,JonathanBirt
343329newsML.txt,JonathanBirt,TanEeLyn
50395newsML.txt,JonathanBirt,JonathanBirt
431136newsML.txt,JonathanBirt,JonathanBirt
424453newsML.txt,JonathanBirt,JonathanBirt
361293newsML.txt,JonathanBirt,JonathanBirt
510819newsML.txt,JonathanBirt,JonathanBirt
368006newsML.txt,JonathanBirt,LynnleyBrowning
47041newsML.txt,JonathanBirt,JonathanBirt
423377newsML.txt,JonathanBirt,JonathanBirt
458550newsML.txt,JonathanBirt,JoeOrtiz
383271newsML.txt,BenjaminKangLim,BenjaminKangLim
362004newsML.txt,BenjaminKangLim,JaneMacartney
257752newsML.txt,BenjaminKangLim,BenjaminKangLim
292307newsML.txt,BenjaminKangLim,BenjaminKangLim
286651newsML.txt,BenjaminKangLim,JaneMacartney
282714newsML.txt,BenjaminKangLim,JaneMacartney
275633newsML.txt,BenjaminKangLim,WilliamKazer
25912newsML.txt,BenjaminKangLim,JaneMacartney
